model	model_structure	hierarchy	k_depth	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_gamma_model
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.546856177110403	0.427923020930982	0.425641767259246	0.101294950965004	0.234607902692355	0.267774207405686	0.305142335597787	0.366434765282909	0.425641767259246	0.485135972192854	0.54499057920436	0.588455707723265	0.640174518844741	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.557227746807324	0.425405532227894	0.423140455112836	0.101262137777998	0.232551129182799	0.265479234654657	0.30209971707453	0.363674624339377	0.423140455112836	0.482771031072513	0.542424772656278	0.586013813649634	0.638027971932702	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.567599316504245	0.422917644628302	0.420737446887027	0.101229269796079	0.230213040707435	0.262859960282224	0.299293235089828	0.360914472998558	0.420737446887027	0.480511560983488	0.539579575152739	0.583073675007104	0.635905905637208	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.577970886201167	0.42045890176409	0.418403277235021	0.101196192502676	0.228674231405217	0.260419121152793	0.296741289234341	0.358611869925631	0.418403277235021	0.478233179587147	0.53735356309478	0.580388195346094	0.63344846387762	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.588342455898088	0.418028856563961	0.416137893575319	0.10116276595922	0.225786442779505	0.257949984377171	0.293883233750746	0.356072831562674	0.416137893575319	0.475880284800358	0.535519907042849	0.577243094011646	0.630126543200189	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.598714025595009	0.415627071003628	0.413728295878031	0.101128863763732	0.223265671359173	0.255676534965025	0.291614074884965	0.353573704288372	0.413728295878031	0.473647639083779	0.532716742744461	0.574249754272112	0.627579515130363	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.60908559529193	0.413253115864772	0.411320132693421	0.101094372079711	0.220891500980502	0.252880822025957	0.288963418605734	0.350956771773862	0.411320132693421	0.47127612718172	0.530222998896236	0.571757899095378	0.625066710927253	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.619457164988852	0.41090657050238	0.408892459008957	0.101059188730672	0.218056376314079	0.250386670454251	0.286403950988674	0.348531484150089	0.408892459008957	0.468908095599441	0.528302886652826	0.569314505751451	0.622565194666956	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.629828734685773	0.408587022620091	0.406604891291063	0.101023222355939	0.215679529705905	0.248254424965148	0.284094757519642	0.346101112695536	0.406604891291063	0.466505283621313	0.526458118193889	0.567241230652159	0.620191211842157	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.640200304382694	0.406294068053177	0.404386542979286	0.100986391623635	0.213625887304355	0.245945170825866	0.28200034736176	0.343730500955875	0.404386542979286	0.464326932474428	0.524102036082853	0.565989844337817	0.617915085348044	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.650571874079615	0.404027310558849	0.40206363625448	0.100948624497008	0.211792600909609	0.243877010099274	0.279378050451261	0.341417247871287	0.40206363625448	0.462171550342291	0.52168471011419	0.564054733979875	0.615469127511454	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.660943443776536	0.401786361613548	0.399653885208798	0.100909857550548	0.209326818053202	0.24186725402673	0.276881856588992	0.33914926569572	0.399653885208798	0.460013096868249	0.519436726420884	0.561930709715192	0.612750100606225	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.671315013473458	0.39957084021694	0.397439333013792	0.100870035332526	0.207956162779358	0.239959253317939	0.274575207175869	0.336806206138185	0.397439333013792	0.45784506736299	0.517182703803566	0.559709694033292	0.610965412365307	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.681686583170379	0.397380372702318	0.395212356109012	0.100829109770852	0.205958502757369	0.237861355193858	0.272226794315649	0.334560996976405	0.395212356109012	0.455685802979339	0.514838197135594	0.557374563876082	0.608601708039714	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.6920581528673	0.395214592553163	0.393013143516032	0.100787039619323	0.203912341635439	0.236191944581312	0.270056017186226	0.332291759131397	0.393013143516032	0.453666937090828	0.512635895788411	0.55515012426809	0.605987154999146	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.702429722564221	0.393073140225584	0.390711062557027	0.100743789941552	0.202184916793453	0.233968469847136	0.267858294565649	0.330194980424479	0.390711062557027	0.451482565933691	0.510534399168958	0.552998212632355	0.603631420706624	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.712801292261142	0.390955662976425	0.38865435192534	0.100699331630024	0.19998971578792	0.231884699920571	0.265879896539337	0.327984182597831	0.38865435192534	0.449107014479903	0.508619172476015	0.550987853447438	0.601303516503736	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.723172861958064	0.388861814696793	0.386648706347509	0.100653640957927	0.198515023161799	0.229669283827731	0.263734879578674	0.325933293739068	0.386648706347509	0.447112175631473	0.506634169160813	0.548455355383236	0.598303060166997	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.733544431654985	0.38679125575079	0.384448948086268	0.100606699161536	0.196527037258072	0.227847548810274	0.261947904840898	0.323921454358494	0.384448948086268	0.445345033857938	0.504507817855166	0.546483175357903	0.595940551519583	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.743916001351906	0.38474365281926	0.382366449625467	0.100558492051092	0.195375487908474	0.225899619920469	0.260258682491539	0.321676452989592	0.382366449625467	0.443432522288732	0.502470944255353	0.54513799604256	0.593473195742669	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.754287571048827	0.38271867874834	0.380200864821198	0.100509009648262	0.192995579038483	0.224023299175798	0.258336248931862	0.319273650682758	0.380200864821198	0.441482630313988	0.500740125177909	0.542704395306057	0.59127182900397	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.764659140745748	0.380716012402626	0.378135853676091	0.100458245848381	0.190356575015128	0.222169688732851	0.255884716946331	0.317144202999741	0.378135853676091	0.4395680757243	0.499035095402407	0.540915081567621	0.588953658667534	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.77503071044267	0.378735338522804	0.376166831433752	0.10040619810581	0.187954881958907	0.220221710626896	0.254294308400656	0.315193354727346	0.376166831433752	0.437604373532525	0.497123479882145	0.539764276215148	0.586658315856469	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.785402280139591	0.376776347587539	0.374197294761117	0.100352867140855	0.186374857914885	0.218207452836917	0.252800329064789	0.313136501054856	0.374197294761117	0.435504011806898	0.495585053649879	0.537547394684355	0.585053054480158	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.795773849836512	0.37483873567949	0.372175428979476	0.100298256666792	0.184339554746576	0.21638142879651	0.251083393963418	0.311089791108205	0.372175428979476	0.433623371542762	0.494038344406027	0.535504425949223	0.583834573283763	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.806145419533433	0.372922204355293	0.370259594417642	0.100242373135658	0.183465136599353	0.214505786622961	0.249456554439694	0.309191967405807	0.370259594417642	0.431626898840868	0.492020299509619	0.533634488952321	0.582092775723262	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.816516989230355	0.371026460519353	0.368247697801316	0.100185225501528	0.181364645091841	0.213175343738749	0.247561768712356	0.307095736766122	0.368247697801316	0.429720820485778	0.490294782895813	0.531352472139725	0.580356023464346	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.826888558927276	0.369151216301317	0.366386074730658	0.100126825000129	0.179402909309273	0.211258810004876	0.24567362391597	0.305201426616655	0.366386074730658	0.427855379532216	0.488278904951931	0.530116786460076	0.578516999919073	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.837260128624197	0.367296188937094	0.36446029886125	0.100067184943673	0.177525664385131	0.209466444216095	0.243777977151102	0.303248667707211	0.36446029886125	0.425956913106302	0.486415991305669	0.528097392048037	0.576691378746158	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.847631698321118	0.365461100653294	0.36257318378241	0.100006320529907	0.176507423964069	0.208071537689966	0.242093772829722	0.301446392657276	0.36257318378241	0.424055392249133	0.484645019823847	0.526677874892429	0.574881953368034	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.858003268018039	0.363645678554955	0.36066770525137	0.0999442486644164	0.17540730635609	0.206460785120708	0.240169591210662	0.299448140544611	0.36066770525137	0.422104041901301	0.482757701013662	0.52479746229514	0.572765232312428	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.868374837714961	0.361849654516458	0.358768612783607	0.0998809877953068	0.173868053994119	0.204929138907531	0.238272851361805	0.297751612645387	0.358768612783607	0.420413231548048	0.481085747995383	0.522813848827519	0.570550799239764	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.878746407411882	0.360072765075504	0.35690986493242	0.099816557759427	0.172283386839552	0.203478216610726	0.236385518027357	0.296132797872739	0.35690986493242	0.418507182570373	0.479553875541314	0.520892461338649	0.568976773344815	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.889117977108803	0.358314751330058	0.355137806036619	0.0997509796393716	0.170872749650938	0.201843878189864	0.235086202831261	0.294528366985916	0.355137806036619	0.416630296035814	0.477922958917468	0.52001167285443	0.567119193477611	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.899489546805724	0.356575358838145	0.353369119898759	0.0996842756305407	0.169315031594858	0.200539421193468	0.233455455689412	0.292987639461707	0.353369119898759	0.414808403520204	0.476155264315108	0.517935586820981	0.564929471613261	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.909861116502645	0.354854337520414	0.351556038549583	0.0996164689175878	0.167708728574024	0.198761337753589	0.232027872952744	0.29130691516962	0.351556038549583	0.413095999418196	0.474550718967215	0.516310594652418	0.563384088426877	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.920232686199567	0.353151441565367	0.34987302153498	0.0995475835596317	0.165934600678012	0.197269001141248	0.230447567551538	0.28947594312393	0.34987302153498	0.411308224034365	0.472919077672817	0.514807057643156	0.561623229658233	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.930604255896488	0.35146642933716	0.348205175927783	0.0994776443836498	0.164286926129301	0.195698738634384	0.228983810544858	0.287781033645238	0.348205175927783	0.409528332899271	0.471131977315244	0.513598468434159	0.559878028049781	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.940975825593409	0.349799063285909	0.346585123750683	0.0994066768855092	0.162593706581759	0.1943232314182	0.227554609866584	0.286162382654299	0.346585123750683	0.407945264012093	0.469454958385541	0.51207112809139	0.558298519790173	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.95134739529033	0.348149109860388	0.344882052912961	0.0993347071381286	0.1608933081447	0.192657192784705	0.226171280809346	0.28444886073295	0.344882052912961	0.406375459330567	0.467866489436627	0.510067024194741	0.556774893359483	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.961718964987252	0.346516339423071	0.343279823502687	0.0992617617062983	0.159751358186343	0.191003743498836	0.224928919615989	0.282775384294409	0.343279823502687	0.404737167401897	0.46619671688547	0.508593487157664	0.555376343912715	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.972090534684173	0.344900526167413	0.341702549535021	0.0991878675677174	0.158325831528064	0.1896415328228	0.223326537167744	0.28133339574837	0.341702549535021	0.403128785258538	0.464700026965662	0.507141523998972	0.55406318825422	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.982462104381094	0.343301448037325	0.340008927687709	0.0991130520398345	0.157110748453428	0.188019376932713	0.221904668876186	0.279622655074441	0.340008927687709	0.401553928588793	0.463168499665606	0.505191783805874	0.55245714016573	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	0.992833674078015	0.341718886648745	0.338563076095242	0.09903734271211	0.156213014519968	0.186748160188782	0.220221817278779	0.277801223007503	0.338563076095242	0.400074798620917	0.461813194507138	0.503290920898587	0.550855146351487	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	1.00320524377494	0.340152627213256	0.336916454739854	0.0989607673833386	0.155091791391091	0.185039515259505	0.219000328904616	0.276502871947991	0.336916454739854	0.398436129828687	0.460350389560742	0.501318578370037	0.549853964985308	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	1.01357681347186	0.338602458463687	0.335366693653931	0.0988833540036988	0.153963035759156	0.183894789380302	0.217538178831897	0.274770451420855	0.335366693653931	0.396864452656466	0.458608359164393	0.499964106240783	0.548191307232639	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	1.02394838316878	0.337068172581612	0.333861854669235	0.0988051306212149	0.152845973342536	0.182523736913548	0.216287364722327	0.273083983365971	0.333861854669235	0.395392473733479	0.457040587462816	0.498573554708225	0.546584484769378	FALSE
PFT_k1_gamma	PFT_k1	PFT	k1	gamma	befr.st	1.0343199528657	0.335549565126721	0.332323422957632	0.098726125332341	0.151312583073721	0.181351697680618	0.21509457352381	0.271486675151644	0.332323422957632	0.393774566666499	0.455420580074798	0.496897356439715	0.544881488775524	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.00753455287049989	2.29685619816266	2.28755708351324	0.258329855590811	1.811564212251	1.88831988211669	1.98021646410588	2.12635173764137	2.28755708351324	2.45637009165166	2.62742791467126	2.7337444767118	2.8234638794594	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0179061225674211	2.22711158888842	2.22091387718143	0.238655917451677	1.77640677137439	1.84836982495489	1.93223336761955	2.06990934796029	2.22091387718143	2.37626642765504	2.53319544361161	2.62841637016859	2.71025090301318	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0282776922643423	2.16230555917556	2.15784633409413	0.221006426114263	1.74136863654832	1.81054833130646	1.88759433346298	2.01652775128068	2.15784633409413	2.30165181840114	2.44541929974086	2.53321142704363	2.60982276215097	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0386492619612635	2.10208421091163	2.09772633927596	0.205199358388631	1.70760459289314	1.77314114737343	1.8452645128764	1.96782228396524	2.09772633927596	2.23114682381404	2.36310328600021	2.44180497682196	2.51227514434324	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0490208316581847	2.04611930779348	2.04285830446359	0.191067639536505	1.67458651300796	1.7385749784725	1.80605015756278	1.92238245224042	2.04285830446359	2.16690419612025	2.28894071771083	2.36023183948245	2.42581479875903	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.059392401355106	1.99410639261515	1.99078755993665	0.178457621169494	1.64453188901505	1.7067585226759	1.76905278979997	1.87870032291057	1.99078755993665	2.10714444541936	2.21756018564629	2.28730835208639	2.35106070439268	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0697639710520272	1.94576304429882	1.94411463557589	0.167227738416092	1.61769637210238	1.67555458075994	1.73562701619255	1.83671546448905	1.94411463557589	2.05098755234965	2.15489484651041	2.22007703312621	2.27755531040611	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0801355407489484	1.90082726417591	1.89983019850895	0.157247347901957	1.59051724118635	1.64422477370386	1.70335995933191	1.79898093127557	1.89983019850895	2.00056910787106	2.0966455176868	2.15675012638542	2.2109047038988	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.0905071104458696	1.85905598182239	1.8585919629367	0.148395744907069	1.56457660970856	1.61725202413172	1.67227493656384	1.76270623827995	1.8585919629367	1.95290045421076	2.04292255334056	2.09965704153388	2.15185436432337	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.100878680142791	1.82022367148817	1.82021610759181	0.140561352588794	1.54114472839301	1.59095202718983	1.643185881477	1.72948385711461	1.82021610759181	1.90935756936146	1.99235373105045	2.0482708767872	2.09804220923292	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.111250249839712	1.78412107083974	1.78412388224936	0.133641069091727	1.52068357085557	1.56593356796177	1.61499418548103	1.69852761644553	1.78412388224936	1.86868848993982	1.94698628628532	2.0001360795508	2.04774775484898	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.121621819536633	1.75055399436238	1.75041804702296	0.127539750909847	1.49738217945641	1.54306402610723	1.58922635500562	1.66871940292209	1.75041804702296	1.83161906589381	1.90530690385843	1.95600399989888	1.99921712237677	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.131993389233554	1.7193422343474	1.71881836104145	0.122169804505122	1.47701125044691	1.52014455902671	1.56407885748108	1.6409223837884	1.71881836104145	1.79656926476371	1.86798547091318	1.91575318936779	1.9569331459834	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.142364958930476	1.69031854292479	1.68960277707272	0.117450854305243	1.4588878658896	1.49874283016873	1.54185387974374	1.6152754031332	1.68960277707272	1.76491459290965	1.83379781803421	1.8791351556889	1.9204160723016	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.152736528627397	1.66332768909545	1.662761415698	0.113309454705403	1.44036091881174	1.48001636397644	1.52071164927259	1.59116336679194	1.662761415698	1.73481020494525	1.80155643303483	1.84401627541868	1.88479005950585	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.163108098324318	1.63822558517344	1.63861213889128	0.109678816749071	1.42175098899271	1.46030413935174	1.49955072236406	1.56870568284115	1.63861213889128	1.70666768034252	1.77085172917864	1.81201639853758	1.85142068109539	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.173479668021239	1.61487847747002	1.6151765502463	0.106498526155679	1.4068364061651	1.44179712890538	1.48023906516407	1.54753470841766	1.6151765502463	1.68111107090533	1.74356534633071	1.78289240351783	1.8214406333542	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.183851237718161	1.59316219644059	1.59389359771619	0.1037142371319	1.39025736760498	1.42506212777353	1.462416378775	1.52747951524318	1.59389359771619	1.65748527197837	1.71792354711736	1.7565953306289	1.79459397038781	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.194222807415082	1.57296146187507	1.57318321024658	0.101277334566141	1.37574400900875	1.40867419689286	1.4459145726806	1.50884913116369	1.57318321024658	1.63513608522106	1.69410681264696	1.73263052497228	1.77051511347128	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.204594377112003	1.55416923904465	1.55433711465264	0.0991445645238372	1.36134376605737	1.39279510871348	1.42936966266055	1.49168307033651	1.55433711465264	1.6149733805437	1.67228212045081	1.70941933207599	1.74949014678078	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.214965946808924	1.53668614202467	1.5368475028737	0.0972776385859656	1.34846364053629	1.37817974066507	1.41419885251854	1.47530659908236	1.5368475028737	1.59606471954399	1.65233806105786	1.68860456495853	1.72736526204844	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.225337516505845	1.52041988069715	1.52055343989968	0.0956428211377675	1.33542156703	1.36532981752446	1.40043624948993	1.46066717716121	1.52055343989968	1.57827908669403	1.63344850819447	1.67034899438781	1.70711889882309	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.235709086202767	1.5052847481985	1.50515534011385	0.0942105102810896	1.32379289291777	1.35295696190989	1.38726726739283	1.44662425621687	1.50515534011385	1.56256270203612	1.61555136661114	1.65296991974873	1.68918421936042	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.246080655899688	1.49120114582032	1.49111796532318	0.0929548229670923	1.31193407804189	1.34017648867523	1.37522889786924	1.43344955731691	1.49111796532318	1.54773583773738	1.59969742285274	1.63661635837121	1.67338631459095	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.256452225596609	1.47809514259493	1.47821858527628	0.0918531937172957	1.30048810169514	1.32929636718063	1.36339586493473	1.42107603236086	1.47821858527628	1.53403469387595	1.58507683395677	1.62061447703581	1.65749011349264	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.26682379529353	1.46589806700441	1.46593016463878	0.090885994416651	1.28968226368912	1.3187880837349	1.35286463143288	1.40981946664107	1.46593016463878	1.52111154406907	1.5716158143034	1.60639444572193	1.64450736051761	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.277195364990451	1.45454612844303	1.45482550048817	0.0900361805409931	1.27941685509223	1.30867703853167	1.34265513010983	1.39931517261382	1.45482550048817	1.50927665215671	1.55909141433187	1.59292653814739	1.62998005162129	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.287566934687373	1.44398006623996	1.44411502940122	0.0892889671266778	1.27105805442941	1.29898302405531	1.33310584427448	1.3892146364381	1.44411502940122	1.49793351631674	1.54728549834563	1.58135537891766	1.61901258023318	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.297938504384294	1.43414482421272	1.43411630573172	0.0886315359899774	1.26181920197432	1.29049292055124	1.32455032270812	1.37969274554241	1.43411630573172	1.48757847284194	1.53654180584108	1.569995461254	1.60753343513079	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.308310074081215	1.42498924887261	1.4250740962498	0.0880527742480121	1.25367907467321	1.28239152770247	1.31572822479693	1.37089560052058	1.4250740962498	1.47766125564267	1.52680407987635	1.56020636821121	1.59685277851508	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.318681643778136	1.41646580954371	1.41647368978464	0.0875430431007224	1.24569337494765	1.27530802024145	1.30801336709498	1.36277715125158	1.41647368978464	1.46872931398337	1.51770298709321	1.55107839506391	1.58717774591804	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.329053213475058	1.40853033878598	1.40862947163287	0.0870939750787671	1.23851179868589	1.26831446368942	1.30076305028371	1.3550885997722	1.40862947163287	1.46050107921483	1.50925907130868	1.54272407571563	1.57823407361667	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.339424783171979	1.40114179163236	1.40101906253418	0.0866982974956156	1.2317422789369	1.26189384080948	1.29364962956118	1.34803000863551	1.40101906253418	1.45267845753072	1.50110736609133	1.5344927176109	1.56929068425568	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.3497963528689	1.39426202226095	1.39402516548548	0.0863496796053835	1.22592957503885	1.25521581642085	1.28695962003269	1.34162123606422	1.39402516548548	1.44533996507678	1.49372511986384	1.52708704797903	1.56276805546531	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.360167922565821	1.38785557682492	1.38768772140139	0.0860426009042006	1.2203470686037	1.24958255626614	1.28099904254013	1.33554058180942	1.38768772140139	1.4385682185395	1.48659166890576	1.52068521905739	1.5559671643488	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.370539492262742	1.38188950125787	1.3817784755194	0.0857722380717049	1.21480861467915	1.24358930538673	1.27541994802073	1.32933888643413	1.3817784755194	1.43220848151551	1.4801778012631	1.51440493134926	1.54988929399769	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.380911061959664	1.3763331629597	1.37622200864226	0.0855343681889599	1.20966462243738	1.23816337823305	1.27041750316824	1.32407754842523	1.37622200864226	1.4263192613671	1.47402243935882	1.50859619572522	1.54384471842759	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.391282631656585	1.37115808534908	1.37132870047431	0.085325286057075	1.20549356639632	1.2323886065345	1.26515749967822	1.31904729295831	1.37132870047431	1.42091344840781	1.46836812994371	1.50330206178597	1.5384495848002	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.401654201353506	1.36633779434335	1.36641777011619	0.0851417336527276	1.20076179099014	1.2272089091457	1.26103047591874	1.3144730103782	1.36641777011619	1.41599839337871	1.46309078746854	1.49833723495351	1.53399874262178	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.412025771050427	1.36184767589628	1.36208984121922	0.0849808399752888	1.19673611939233	1.22327041261334	1.25633481610509	1.31003090103639	1.36208984121922	1.41116756057293	1.45798827079476	1.49362488158458	1.52985459443244	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.422397340747348	1.35766484378799	1.35797102730195	0.0848400697536171	1.19299073521236	1.21938795983095	1.25261362448449	1.30571232479107	1.35797102730195	1.40691280067332	1.45371451970873	1.48908166939326	1.52535315678394	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.43276891044427	1.35376801692088	1.35418881653316	0.0847171796813943	1.18900938955713	1.2159443640902	1.24928021952917	1.30185345775291	1.35418881653316	1.40301820980725	1.44953389485628	1.48513714664844	1.52117197910213	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.443140480141191	1.35013740543012	1.35059984279898	0.0846101810339068	1.18550989748525	1.21254135066094	1.24562500902915	1.29842037131798	1.35059984279898	1.39951555407045	1.44592311009784	1.48121822393484	1.51736632712443	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.453512049838112	1.3467546049685	1.34723031289726	0.0845173076844824	1.18213295653051	1.20930432287043	1.24228918327648	1.29505948116034	1.34723031289726	1.39627086345399	1.44252103112468	1.4785677751737	1.51487299542456	FALSE
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.463883619535033	1.34360249857189	1.34389958791047	0.0844369886849693	1.1785002157868	1.20596474517296	1.23921745118618	1.2921325566281	1.34389958791047	1.39306277862868	1.43915443318716	1.47498379867493	1.51192961569075	FALSE
