split_variable	split_value	model	model_structure	hierarchy	k_depth	response	n	n_stands	observed_mean	predicted_mean	mean_residual	mean_abs_error	rmse	residual_sd	lm_intercept_observed_vs_predicted	lm_slope_observed_vs_predicted	lm_r2_observed_vs_predicted	correlation_observed_predicted
dominant_genus	Camellia	sp_k1_gamma	sp_k1	sp	k1	befa.st	15	3	1.74908157974008	1.72481502463249	0.0242665551075893	0.146470292265417	0.190612662108049	0.195697437549272	1.24621857972098	0.291546045713649	0.000135954481417702	0.011659952033243
dominant_genus	Camellia	base_k0_gamma	base_k0	base	k0	befr.st	9	3	0.601031710564536	0.38469746828307	0.216334242281467	0.254735814161727	0.338474876705473	0.276107460963028	2.1885943233601	-4.12678206560848	0.101337088514152	-0.318334868517655
dominant_genus	Camellia	ftp_k0_gamma	ftp_k0	ftp	k0	befr.st	9	3	0.601031710564536	0.446783020009887	0.154248690554649	0.236508522448953	0.304122545006329	0.278001972697525	2.09101922182544	-3.334924212715	0.100910357498098	-0.317663906508274
dominant_genus	Camellia	ftp_k1_gamma	ftp_k1	ftp	k1	befr.st	9	3	0.601031710564536	0.452210597341681	0.148821113222855	0.233729432390071	0.300765080131188	0.277219945884327	2.22209449759233	-3.58475187569069	0.100012260199935	-0.316247150500894
dominant_genus	Camellia	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	befr.st	9	3	0.601031710564536	0.584845373077392	0.0161863374871442	0.224437322820615	0.262302539378597	0.277683637839204	2.69087922970633	-3.57333342340599	0.105236021946466	-0.324401020261136
dominant_genus	Camellia	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	befr.st	9	3	0.601031710564536	0.584955428799034	0.0160762817655023	0.224724294846333	0.260017521567807	0.275262597845619	3.43569985993231	-4.84595579390998	0.106776921479656	-0.326767381296935
dominant_genus	Camellia	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	befr.st	9	3	0.601031710564536	0.585086222278643	0.0159454882858936	0.22447513629328	0.260973747510482	0.27628729264954	2.98674525991879	-4.07754183659118	0.102494183299812	-0.320147127583262
dominant_genus	Camellia	PFT_k0_gamma	PFT_k0	PFT	k0	befr.st	9	3	0.601031710564536	0.523164785105786	0.0778669254587499	0.221628218379483	0.269363263431079	0.273504978577306	3.87107710852013	-6.25050747116776	0.102054094191356	-0.319459064969763
dominant_genus	Camellia	PFT_k1_gamma	PFT_k1	PFT	k1	befr.st	9	3	0.601031710564536	0.533827187727207	0.0672045228373296	0.219714793540629	0.265463409385681	0.27239432916635	4.6853957259922	-7.65109778843793	0.096508120444121	-0.310657561382499
dominant_genus	Camellia	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	befr.st	9	3	0.601031710564536	0.592721797524724	0.00830991303981226	0.225216576211262	0.262583308160932	0.278372154594818	2.56949184700638	-3.3210523801594	0.104549710317228	-0.323341476333036
dominant_genus	Camellia	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	befr.st	9	3	0.601031710564536	0.593711296354016	0.00732041421052055	0.225324359305463	0.261942057650583	0.277722991017594	2.67928631885276	-3.50044646455406	0.103289913274782	-0.321387481515354
dominant_genus	Camellia	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	befr.st	9	3	0.601031710564536	0.595823305958947	0.00520840460558927	0.225517501922692	0.261274618220085	0.277068513148743	2.79102801481623	-3.67558012979538	0.100978194251557	-0.317770662981271
dominant_genus	Camellia	sp_k0_gamma	sp_k0	sp	k0	befr.st	9	3	0.601031710564536	0.580248722929722	0.0207829876348146	0.223980005132803	0.262403368011803	0.277446471125554	2.73837425464048	-3.68349374951544	0.10592523212125	-0.325461567809858
dominant_genus	Camellia	sp_k1_gamma	sp_k1	sp	k1	befr.st	9	3	0.601031710564536	0.583145672121135	0.0178860384434016	0.224046487289185	0.262685535279018	0.277973474602935	2.56481871832489	-3.36757537892252	0.101705831037993	-0.31891351654954
dominant_genus	Camellia	base_k0_gamma	base_k0	base	k0	beft.st	9	3	2.31456713864468	1.74902136216502	0.565545776479664	0.565545776479664	0.684769604027234	0.40951289170041	7.61515269540089	-3.03060080992659	0.0286233607514998	-0.169184398664593
dominant_genus	Camellia	ftp_k0_gamma	ftp_k0	ftp	k0	beft.st	9	3	2.31456713864468	1.8611561387468	0.453410999897884	0.453410999897884	0.596269887798781	0.410731998754137	6.84692239897445	-2.43523644576194	0.0283867899862944	-0.168483797399913
dominant_genus	Camellia	ftp_k1_gamma	ftp_k1	ftp	k1	beft.st	9	3	2.31456713864468	1.87085157782341	0.443715560821274	0.443715560821274	0.588487564607022	0.410016315687481	7.36313342569187	-2.69853918231227	0.027912716797062	-0.167070993284478
dominant_genus	Camellia	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	beft.st	9	3	2.31456713864468	2.31136263444736	0.00320450419732105	0.314660112935619	0.387562078274861	0.41105760864905	7.91129973111	-2.42139961469243	0.0298344464325912	-0.17272650761418
dominant_genus	Camellia	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	beft.st	9	3	2.31456713864468	2.31196591087055	0.00260122777412776	0.314983991127597	0.38623383169212	0.409653551372802	9.49604054019301	-3.10621941603118	0.0303784381297438	-0.174294113870044
dominant_genus	Camellia	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	beft.st	9	3	2.31456713864468	2.30976060987344	0.00480652877124433	0.314365210353013	0.387671107500993	0.411155697979786	7.762139797591	-2.35850097869875	0.029405646608574	-0.171480747049266
dominant_genus	Camellia	PFT_k0_gamma	PFT_k0	PFT	k0	beft.st	9	3	2.31456713864468	2.11532741787037	0.199239720774311	0.293087818166764	0.433849741514638	0.408772887264866	10.078726906012	-3.67042931594201	0.0295834006974017	-0.17199825783246
dominant_genus	Camellia	PFT_k1_gamma	PFT_k1	PFT	k1	beft.st	9	3	2.31456713864468	2.13886721519142	0.175699923453261	0.295532868036241	0.422564273083949	0.407616688211695	12.414434148232	-4.72206359415512	0.0268224169130377	-0.163775507671442
dominant_genus	Camellia	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	beft.st	9	3	2.31456713864468	2.3303229345925	-0.0157557959478188	0.316685288611308	0.388382065761791	0.411602273908779	7.53688256567436	-2.24102649015163	0.0297384494286334	-0.172448396422333
dominant_genus	Camellia	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	beft.st	9	3	2.31456713864468	2.33182860073828	-0.0172614620935989	0.316822870210877	0.38792663549517	0.411050794926391	7.89250444105118	-2.39208718026722	0.0293778282585341	-0.171399615689576
dominant_genus	Camellia	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	beft.st	9	3	2.31456713864468	2.33254847806665	-0.0179813394219689	0.316728838084233	0.388759825015135	0.411900755159163	7.2569671568622	-2.11888415811793	0.0291090454311942	-0.170613731660716
dominant_genus	Camellia	sp_k0_gamma	sp_k0	sp	k0	beft.st	9	3	2.31456713864468	2.30417736619748	0.0103897724472043	0.313935738863844	0.387636400397718	0.411002780385388	7.98337933661805	-2.46023256765535	0.0301142084563771	-0.173534458988344
dominant_genus	Camellia	sp_k1_gamma	sp_k1	sp	k1	beft.st	9	3	2.31456713864468	2.30796069675363	0.00660644189105443	0.314035427145041	0.388596799608032	0.412109580136204	7.11331016595079	-2.07921349529739	0.0293392295895783	-0.171286980210342
dominant_genus	Carpinus	base_k0_gamma	base_k0	base	k0	befa.st	27	6	1.61764162938532	1.42421853445861	0.193423094926708	0.294774825269364	0.431384138950529	0.392935407960231	1.88821368342661	-0.189979309702033	0.000482862178186343	-0.0219741251972939
dominant_genus	Carpinus	ftp_k0_gamma	ftp_k0	ftp	k0	befa.st	27	6	1.61764162938532	1.46329548665088	0.154346142734441	0.286573590947191	0.414198459590718	0.391688458818344	2.16708904912648	-0.375486307962797	0.000966907727267784	-0.0310951399300236
dominant_genus	Carpinus	ftp_k1_gamma	ftp_k1	ftp	k1	befa.st	27	6	1.61764162938532	1.45672330226548	0.160918327119838	0.286252066089402	0.416051087647964	0.390980158227134	2.02114338171926	-0.276992721751908	0.000412332879472256	-0.020305981371808
dominant_genus	Carpinus	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	befa.st	27	6	1.61764162938532	1.62348409529279	-0.00584246590746929	0.287639821988076	0.38667817340682	0.393999152444256	2.04881024568984	-0.265582285379125	0.00110482167742116	-0.0332388579439975
dominant_genus	Carpinus	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	befa.st	27	6	1.61764162938532	1.62213860933905	-0.00449697995372744	0.287295092287987	0.386455182224532	0.393790230963834	2.05210107453218	-0.267831270796203	0.00106960801157158	-0.0327048622007727
dominant_genus	Carpinus	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	befa.st	27	6	1.61764162938532	1.62316966432373	-0.00552803493841337	0.287650317824526	0.386211356201968	0.393528105594136	2.11665497642487	-0.307431415216508	0.00126049127603549	-0.0355033980913857
dominant_genus	Carpinus	PFT_k0_gamma	PFT_k0	PFT	k0	befa.st	27	6	1.61764162938532	1.42492241511525	0.192719214270068	0.301155254561631	0.435914204545832	0.398447634371903	1.96613477378902	-0.244569908303056	0.00189737253106057	-0.0435588398727587
dominant_genus	Carpinus	PFT_k1_gamma	PFT_k1	PFT	k1	befa.st	27	6	1.61764162938532	1.44323124367344	0.174410385711873	0.296131006961395	0.427434905638671	0.397666444575908	2.15635805202991	-0.373271036783686	0.00344108474980685	-0.0586607598809185
dominant_genus	Carpinus	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	befa.st	27	6	1.61764162938532	1.6145011144619	0.00314051492341775	0.286096318674247	0.387032022001339	0.394391738433153	2.02694237088332	-0.253515304406846	0.00110989622063946	-0.0333151049921725
dominant_genus	Carpinus	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	befa.st	27	6	1.61764162938532	1.61319550082124	0.00444612856408008	0.285922819186584	0.386876547457157	0.394220250946061	2.05382075289257	-0.270382060503645	0.00119252712944835	-0.0345329861067417
dominant_genus	Carpinus	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	befa.st	27	6	1.61764162938532	1.61291948450688	0.00472214487843412	0.28645159887872	0.387161787849978	0.394507613537303	2.11876006003203	-0.310690295120289	0.00158530965755768	-0.0398159472769107
dominant_genus	Carpinus	sp_k0_gamma	sp_k0	sp	k0	befa.st	27	6	1.61764162938532	1.62346502589898	-0.00582339651365961	0.28780787694568	0.387646068678544	0.394985890235059	1.98611586713349	-0.226967770706447	0.00103171721843985	-0.0321203552041359
dominant_genus	Carpinus	sp_k1_gamma	sp_k1	sp	k1	befa.st	27	6	1.61764162938532	1.62294785831256	-0.00530622892723815	0.28774274454924	0.387435185173567	0.39477853574535	2.00324594447361	-0.237595011517636	0.00107296798450958	-0.0327561900182167
dominant_genus	Carpinus	base_k0_gamma	base_k0	base	k0	befr.st	23	6	0.436119088891885	0.460058928202372	-0.023939839310486	0.177953136096108	0.264001561070695	0.268822794949293	-0.027375203348409	1.00746722610372	0.00636168859946164	0.0797601943293877
dominant_genus	Carpinus	ftp_k0_gamma	ftp_k0	ftp	k0	befr.st	23	6	0.436119088891885	0.537425712489961	-0.101306623598075	0.213728463171557	0.281773817918733	0.268841741807003	-0.0286401187987418	0.86478781511465	0.00637716711874792	0.0798571669842344
dominant_genus	Carpinus	ftp_k1_gamma	ftp_k1	ftp	k1	befr.st	23	6	0.436119088891885	0.534453033400659	-0.0983339445087737	0.211966477768494	0.280699185970068	0.268820383791254	-0.0779356925168403	0.961833405898846	0.0063892239621022	0.0799326213889063
dominant_genus	Carpinus	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	befr.st	23	6	0.436119088891885	0.442123865797588	-0.00600477690570289	0.170160502307586	0.26303207465366	0.268873554589851	0.0741243169818623	0.81876324693983	0.00629447716210991	0.0793377410953321
dominant_genus	Carpinus	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	befr.st	23	6	0.436119088891885	0.442091899560771	-0.00597281066888525	0.170049413606014	0.263002827633408	0.268844386904842	0.0557217565581249	0.86044854635811	0.00636924941262043	0.0798075774135542
dominant_genus	Carpinus	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	befr.st	23	6	0.436119088891885	0.443312160463425	-0.00719307157153996	0.170902130073562	0.262996755444222	0.2688069365648	0.0193755135433828	0.940067998389332	0.00650500815969883	0.0806536307905527
dominant_genus	Carpinus	PFT_k0_gamma	PFT_k0	PFT	k0	befr.st	23	6	0.436119088891885	0.536245107771148	-0.100126018879263	0.212710045640062	0.281930751273525	0.269475396390165	0.149474805662318	0.534539670526744	0.0063331477853177	0.0795810768042113
dominant_genus	Carpinus	PFT_k1_gamma	PFT_k1	PFT	k1	befr.st	23	6	0.436119088891885	0.532759152434016	-0.0966400635421301	0.210717173500557	0.280740837480381	0.26950718212714	0.154472103970253	0.528657243399522	0.00631741831445855	0.0794821886617286
dominant_genus	Carpinus	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	befr.st	23	6	0.436119088891885	0.441864157402394	-0.00574506851050801	0.169870015726382	0.263053603607057	0.268901505189063	0.0929134892709965	0.776721971835207	0.00629998222559149	0.079372427363609
dominant_genus	Carpinus	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	befr.st	23	6	0.436119088891885	0.441383624194999	-0.00526453530311365	0.169408184885795	0.263053920338021	0.268912113260804	0.0993502264613329	0.762984496864277	0.00630983383433465	0.0794344625105164
dominant_genus	Carpinus	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	befr.st	23	6	0.436119088891885	0.441667392679294	-0.00554830378740818	0.169939202045733	0.263011395340101	0.268862658356547	0.0721429685922543	0.824095521500098	0.00635622594931766	0.0797259427621756
dominant_genus	Carpinus	sp_k0_gamma	sp_k0	sp	k0	befr.st	23	6	0.436119088891885	0.440964458301037	-0.00484536940915102	0.169479709101686	0.263039448115412	0.268905550686772	0.0948514763843021	0.773911833671202	0.0062859384300058	0.0792839102845323
dominant_genus	Carpinus	sp_k1_gamma	sp_k1	sp	k1	befr.st	23	6	0.436119088891885	0.440039432431601	-0.00392034353971525	0.169543550163742	0.262970154795118	0.268850453872889	0.0593938080369558	0.856117095627531	0.00633581903187297	0.0795978582115945
dominant_genus	Carpinus	base_k0_gamma	base_k0	base	k0	beft.st	23	6	2.03463958027303	1.87939989035427	0.15523968991876	0.424453773452504	0.670697661194397	0.667148879470348	2.12688776078303	-0.0490838490432192	2.09489487534214e-05	-0.00457700215790012
dominant_genus	Carpinus	ftp_k0_gamma	ftp_k0	ftp	k0	beft.st	23	6	2.03463958027303	1.99736265018035	0.0372769300926826	0.444095556308182	0.653108568839048	0.666698390408036	2.26282886009651	-0.114245292312274	8.69712183574368e-05	-0.00932583606747606
dominant_genus	Carpinus	ftp_k1_gamma	ftp_k1	ftp	k1	beft.st	23	6	2.03463958027303	1.98806891369224	0.046570666580797	0.44123335397594	0.653026983677218	0.666003498890962	2.20240915610976	-0.0843882094233552	3.70786473975162e-05	-0.00608922387480587
dominant_genus	Carpinus	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	beft.st	23	6	2.03463958027303	2.06058286972367	-0.0259432894506369	0.465862450947262	0.654165732833033	0.668341716154297	2.19709976539434	-0.0788418595089517	7.06728196251016e-05	-0.00840671277165518
dominant_genus	Carpinus	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	beft.st	23	6	2.03463958027303	2.05931811631059	-0.0246785360375601	0.46493069352781	0.653770663544533	0.6679875529094	2.16628318694254	-0.0639258236145451	4.38006673616833e-05	-0.00661820726191746
dominant_genus	Carpinus	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	beft.st	23	6	2.03463958027303	2.06191009330976	-0.0272705130367274	0.46661157791722	0.653497592925198	0.667602723821587	2.19324514249273	-0.0769216673095084	5.60130334713292e-05	-0.00748418555831764
dominant_genus	Carpinus	PFT_k0_gamma	PFT_k0	PFT	k0	beft.st	23	6	2.03463958027303	1.95440591357606	0.0802336666969727	0.443036109572115	0.663450301155594	0.673382364672134	2.18113924219273	-0.074958666928938	0.000139270400939926	-0.0118012881051141
dominant_genus	Carpinus	PFT_k1_gamma	PFT_k1	PFT	k1	beft.st	23	6	2.03463958027303	1.97065780062169	0.0639817796513409	0.446229811524383	0.66104062811012	0.672723906941433	2.23332010737586	-0.100819394945254	0.000224093267416339	-0.014969745068515
dominant_genus	Carpinus	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	beft.st	23	6	2.03463958027303	2.05109084746169	-0.0164512671886513	0.462003439764907	0.654282160553873	0.66877545942428	2.19004827768796	-0.0757688025409763	7.21774952033949e-05	-0.00849573394141883
dominant_genus	Carpinus	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	beft.st	23	6	2.03463958027303	2.04948831972403	-0.014848739451	0.461189318348967	0.654133242070506	0.668662358958095	2.18036850529822	-0.071105028324731	6.25658992946018e-05	-0.00790986088971313
dominant_genus	Carpinus	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	beft.st	23	6	2.03463958027303	2.04963241130772	-0.0149928310346882	0.462027403560508	0.654077818106964	0.668602312991064	2.21546807370899	-0.0882248409218829	9.23121790276207e-05	-0.00960792272177498
dominant_genus	Carpinus	sp_k0_gamma	sp_k0	sp	k0	beft.st	23	6	2.03463958027303	2.05871669488103	-0.0240771146079961	0.464565528524896	0.654904394873664	0.6691704958879	2.17209983008837	-0.0667698718124412	6.16557832373492e-05	-0.00785211966524633
dominant_genus	Carpinus	sp_k1_gamma	sp_k1	sp	k1	beft.st	23	6	2.03463958027303	2.0574472899606	-0.0228077096875675	0.464405559132296	0.65440534469958	0.668706409340731	2.17972450447472	-0.0705169580332068	6.21810444590435e-05	-0.00788549582835608
dominant_genus	Castanopsis	base_k0_gamma	base_k0	base	k0	befa.st	20	4	1.31668788455491	1.39864563867022	-0.081957754115313	0.209005998868745	0.241477627672646	0.233044769150034	-1.15733864241537	1.76887301441306	0.0746922096464318	0.273298755296165
dominant_genus	Castanopsis	ftp_k0_gamma	ftp_k0	ftp	k0	befa.st	20	4	1.31668788455491	1.4423461470718	-0.12565826251689	0.231605889054062	0.260338518949028	0.233927891520824	-1.69543068514958	2.0883465288964	0.0733755529450961	0.270879222062334
dominant_genus	Castanopsis	ftp_k1_gamma	ftp_k1	ftp	k1	befa.st	20	4	1.31668788455491	1.44023687541657	-0.123548990861663	0.23136970921169	0.260325199312798	0.235092045253305	-2.7014259913459	2.7898979289352	0.0747833395056587	0.273465426527122
dominant_genus	Castanopsis	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	befa.st	20	4	1.31668788455491	1.33240075012676	-0.015712865571848	0.179490451640982	0.226595984583839	0.231922959270712	-0.390626789409232	1.28138225215028	0.0731288907611518	0.270423539584024
dominant_genus	Castanopsis	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	befa.st	20	4	1.31668788455491	1.33170090321744	-0.0150130186625305	0.179224626055369	0.226617326236601	0.231993697331051	-0.433153639766998	1.31398989074365	0.0732156224113866	0.270583854676118
dominant_genus	Castanopsis	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	befa.st	20	4	1.31668788455491	1.33141152047916	-0.0147236359242505	0.179147711107613	0.226701404968023	0.232099664526494	-0.481142158198435	1.35031882712441	0.0731046251430142	0.27037866991132
dominant_genus	Castanopsis	PFT_k0_gamma	PFT_k0	PFT	k0	befa.st	20	4	1.31668788455491	1.62437696397802	-0.307689079423113	0.347845026139706	0.38246719988477	0.233076877742886	-1.41613761649988	1.68238380724277	0.0721991292558216	0.268698956558863
dominant_genus	Castanopsis	PFT_k1_gamma	PFT_k1	PFT	k1	befa.st	20	4	1.31668788455491	1.61496094245209	-0.298273057897183	0.345388572904282	0.37733285995071	0.237117048891461	-6.7347819989574	4.98555084018767	0.0760873318927016	0.275839322600495
dominant_genus	Castanopsis	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	befa.st	20	4	1.31668788455491	1.33840744075484	-0.0217195561999355	0.181843929571155	0.226916581061868	0.231742587775146	-0.291591105992789	1.20163631908729	0.0731076787830821	0.270384316821599
dominant_genus	Castanopsis	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	befa.st	20	4	1.31668788455491	1.33552504455622	-0.0188371600013105	0.180750457562304	0.226990074653338	0.232083595180278	-0.505673589170626	1.36452811660382	0.0735632466414655	0.271225453527994
dominant_genus	Castanopsis	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	befa.st	20	4	1.31668788455491	1.33535557262144	-0.018667688066533	0.180720063603342	0.227122086350718	0.232233910055207	-0.578933319017319	1.41956288080704	0.0735291019183994	0.271162500944357
dominant_genus	Castanopsis	sp_k0_gamma	sp_k0	sp	k0	befa.st	20	4	1.31668788455491	1.33426000418866	-0.017572119633748	0.180142908357818	0.226470608712781	0.231653455385216	-0.240797551871327	1.16730279820785	0.0732686806699696	0.270681880941393
dominant_genus	Castanopsis	sp_k1_gamma	sp_k1	sp	k1	befa.st	20	4	1.31668788455491	1.33296479335453	-0.0162769087996256	0.17966178769513	0.226481737212317	0.231764489198201	-0.315614632267014	1.22456536358629	0.0733399609059767	0.270813516845035
dominant_genus	Castanopsis	base_k0_gamma	base_k0	base	k0	befr.st	8	4	0.866221583588408	0.418964671144921	0.447256912443487	0.4745040231797	0.743429543666586	0.634844179458079	-2.17420340708761	7.25699611465408	0.398329704159536	0.631133665842297
dominant_genus	Castanopsis	ftp_k0_gamma	ftp_k0	ftp	k0	befr.st	8	4	0.866221583588408	0.48751888710677	0.378702696481638	0.434638100384032	0.69898164332402	0.628066971298429	-2.06558820349949	6.01373580516442	0.397744464498868	0.630669853805355
dominant_genus	Castanopsis	ftp_k1_gamma	ftp_k1	ftp	k1	befr.st	8	4	0.866221583588408	0.48888701582194	0.377334567766468	0.436922012607471	0.701085190707683	0.63167719477424	-2.36401970264095	6.60733703634678	0.397263617943655	0.630288519603249
dominant_genus	Castanopsis	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	befr.st	8	4	0.866221583588408	0.72152076098066	0.144700822607748	0.358070531030343	0.576265432744316	0.596315851985108	-1.50683602601672	3.28896649679182	0.403142161153103	0.634934769211061
dominant_genus	Castanopsis	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	befr.st	8	4	0.866221583588408	0.732605231569489	0.133616352018919	0.356082056495862	0.564886639322493	0.586752404105578	-1.27376658811189	2.92106591583535	0.410731242787441	0.640883174055492
dominant_genus	Castanopsis	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	befr.st	8	4	0.866221583588408	0.725209484843379	0.141012098745029	0.357729137111657	0.572759170185221	0.593458295599409	-1.43714239718875	3.17613603919509	0.406081782182737	0.637245464623121
dominant_genus	Castanopsis	PFT_k0_gamma	PFT_k0	PFT	k0	befr.st	8	4	0.866221583588408	0.546326596696992	0.319894986891416	0.419753787784887	0.683748478388143	0.646024483445673	-5.04244335712851	10.8152613774248	0.398663208271376	0.63139782092701
dominant_genus	Castanopsis	PFT_k1_gamma	PFT_k1	PFT	k1	befr.st	8	4	0.866221583588408	0.547899010435123	0.318322573153285	0.427013051432962	0.689444676330741	0.6537843254179	-7.87663628298361	15.9570608817649	0.394087266634661	0.627763702864909
dominant_genus	Castanopsis	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	befr.st	8	4	0.866221583588408	0.727753139238523	0.138468444349885	0.359989770572693	0.575296626484865	0.596937611829089	-1.54562281975085	3.31409687337504	0.402445820928839	0.634386176495705
dominant_genus	Castanopsis	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	befr.st	8	4	0.866221583588408	0.734972146631419	0.13124943695699	0.362979053170865	0.575880859984844	0.599440072253487	-1.66547294552513	3.44461288868836	0.402060957243568	0.6340827684487
dominant_genus	Castanopsis	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	befr.st	8	4	0.866221583588408	0.726174401875808	0.1400471817126	0.365447699461718	0.587640184538419	0.610112657867339	-2.1203371007494	4.11272922403092	0.399840883370899	0.632329726780972
dominant_genus	Castanopsis	sp_k0_gamma	sp_k0	sp	k0	befr.st	8	4	0.866221583588408	0.718461700099263	0.147759883489145	0.355804785640347	0.57414603420246	0.593113513993677	-1.3886026600888	3.13840562881178	0.403862196142136	0.635501531187877
dominant_genus	Castanopsis	sp_k1_gamma	sp_k1	sp	k1	befr.st	8	4	0.866221583588408	0.714644354370966	0.151577229217443	0.358457968192038	0.581666878271755	0.600343426344975	-1.61939301772924	3.47811409425531	0.400404774523782	0.6327754534776
dominant_genus	Castanopsis	base_k0_gamma	base_k0	base	k0	beft.st	8	4	2.29358156271858	1.81761030981514	0.475971252903434	0.589091046268421	0.937020467197822	0.862858188883011	-8.42379375451694	5.89640984063603	0.386003235730231	0.621291586720946
dominant_genus	Castanopsis	ftp_k0_gamma	ftp_k0	ftp	k0	beft.st	8	4	2.29358156271858	1.92986503417857	0.363716528540004	0.530273782081969	0.882875549450895	0.860019616178294	-8.39166656538025	5.53678518386489	0.382249715322878	0.618263467562881
dominant_genus	Castanopsis	ftp_k1_gamma	ftp_k1	ftp	k1	beft.st	8	4	2.29358156271858	1.92912389123851	0.364457671480064	0.537325993068264	0.889840565973972	0.867829370030905	-10.1166035346046	6.43306796089478	0.382432177492723	0.618411010164537
dominant_genus	Castanopsis	ftp_sp_k0_gamma	ftp_sp_k0	ftp_sp	k0	beft.st	8	4	2.29358156271858	2.05392151110742	0.239660051611159	0.469807411511264	0.803001215646317	0.819319586689346	-4.13640719511008	3.13059127286796	0.384502497905115	0.620082654091465
dominant_genus	Castanopsis	ftp_sp_k1_gamma	ftp_sp_k1	ftp_sp	k1	beft.st	8	4	2.29358156271858	2.06430613478693	0.229275427931649	0.462748412864086	0.792218635426922	0.810673895658564	-3.67754260574284	2.89255748836775	0.390042512440753	0.624533836105582
dominant_genus	Castanopsis	ftp_sp_k2_gamma	ftp_sp_k2	ftp_sp	k2	beft.st	8	4	2.29358156271858	2.05662100532254	0.236960557396036	0.468375812217251	0.800901170344142	0.817866478028343	-4.07732202236794	3.09775285217772	0.386431995298479	0.62163654598043
dominant_genus	Castanopsis	PFT_k0_gamma	PFT_k0	PFT	k0	beft.st	8	4	2.29358156271858	2.17070356067502	0.122878002043559	0.496096030497201	0.825777246618791	0.872964772745053	-13.333004868565	7.19885787925099	0.38327459155171	0.619091747281218
dominant_genus	Castanopsis	PFT_k1_gamma	PFT_k1	PFT	k1	beft.st	8	4	2.29358156271858	2.16285995288721	0.130721609831361	0.521740969246816	0.847846117006678	0.895547652937352	-28.137270983504	14.0697286042955	0.378355380846426	0.615105991554647
dominant_genus	Castanopsis	PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	beft.st	8	4	2.29358156271858	2.06616057999337	0.227420982725206	0.466184090023659	0.798446611687933	0.818218754076538	-4.08888359698239	3.08904604100105	0.384299404537213	0.619918869318569
dominant_genus	Castanopsis	PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	beft.st	8	4	2.29358156271858	2.07049719118764	0.223084371530941	0.467853336098286	0.802144514129644	0.823698408557007	-4.52710681784234	3.29422730423922	0.384300136970493	0.61991946006759
dominant_genus	Castanopsis	PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	beft.st	8	4	2.29358156271858	2.06152997449726	0.232051588221321	0.475511026776646	0.814628363650876	0.834794367335687	-5.49066316086651	3.77595514975882	0.383323470296215	0.619131222194629
