model	model_structure	family	variable	mean	median	sd	mad	q5	q95
PFT_k1_lognormal	PFT_k1	lognormal	sd_h1__y2_logL_Intercept	0.632668644209226	0.454541355	0.625752779716702	0.433545576261	0.0434282123	1.83434107
PFT_k1_lognormal	PFT_k1	lognormal	sd_h1__y2_logA_Intercept	0.281947709812307	0.176245965	0.349933216253996	0.1660050777966	0.01671631775	0.9069356285
PFT_k1_lognormal	PFT_k1	lognormal	sd_h1__y2_logk_Intercept	1.26671546616656	1.13269235	0.739819114942512	0.61488959511	0.307068391	2.662616465
PFT_k1_lognormal	PFT_k1	lognormal	sigma_y1m1	0.66282720629125	0.662591935	0.0139711113444202	0.0136794609419999	0.640079277	0.6862473495
PFT_k1_lognormal	PFT_k1	lognormal	sigma_y2	0.49681833377125	0.49659112	0.0155889802154957	0.015587352165	0.471747203	0.5232276395
PFT_k1_student	PFT_k1	student	b_z1_logL_Intercept	-2.464542013034	-2.43693525	0.845490146579952	0.82994621073	-3.88859133	-1.118452045
PFT_k1_student	PFT_k1	student	b_z1_logA_Intercept	-0.914360532091525	-0.918519315	0.699933198954194	0.695791355784	-2.05612183	0.233925133
PFT_k1_student	PFT_k1	student	b_z1_logk_Intercept	1.17513264349385	1.1461311	0.994382490188923	1.06310285193	-0.428798946	2.82517441
PFT_k1_student	PFT_k1	student	b_z2_logL_Intercept	-2.57377093150563	-2.57334625	0.894118769391971	0.88301706381	-4.06383915	-1.111541475
PFT_k1_student	PFT_k1	student	b_z2_logA_Intercept	-0.917312817430174	-0.9063107	0.73668736835607	0.731489680278	-2.15087891	0.2883786585
PFT_k1_student	PFT_k1	student	b_z2_logk_Intercept	0.925872121816252	0.92435032	0.937082586874104	0.954202553493	-0.620416592	2.490323205
PFT_k1_student	PFT_k1	student	sd_h1__z1_logL_Intercept	4.446184227869	4.22331085	1.74049694334407	1.58747349012	2.028593575	7.616839475
PFT_k1_student	PFT_k1	student	sd_h1__z1_logA_Intercept	1.45952024152183	0.90084572	1.55294166774009	1.009051822338	0.05685577955	4.765665685
PFT_k1_student	PFT_k1	student	sd_h1__z1_logk_Intercept	2.6523620246267	2.4473833	1.77801836690955	1.78954571733	0.194383609	5.912516225
PFT_k1_student	PFT_k1	student	sd_h1__z2_logL_Intercept	3.82712451595175	3.6185204	1.74789255081411	1.59168199848	1.325808625	7.000343215
PFT_k1_student	PFT_k1	student	sd_h1__z2_logA_Intercept	2.06565137149405	1.5064946	1.8651290568804	1.649984835765	0.103218388	5.75677756
PFT_k1_student	PFT_k1	student	sd_h1__z2_logk_Intercept	2.69255877842618	2.4952023	1.89192158419273	1.95471410316	0.1825805085	6.12883300499999
PFT_k1_student	PFT_k1	student	sigma_z1	1.3096020586875	1.3090895	0.0288729209181476	0.02878638399	1.262926975	1.357127865
PFT_k1_student	PFT_k1	student	sigma_z2	1.09269740031125	1.09227885	0.0353702345373849	0.0356202062999999	1.036105185	1.152251955
PFT_k1_student	PFT_k1	student	nu_z1	62.52209812775	59.574222	19.4955727318865	18.2563739043	35.94662835	98.4416406
PFT_k1_student	PFT_k1	student	nu_z2	51.30661314625	48.5986245	18.2920102024808	17.2791284925	27.2108083	84.94944635
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y1m1_logL_Intercept	-1.24781007584375	-1.20083825	0.309599869615276	0.24774742671	-1.828486	-0.841237592500001
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y1m1_logA_Intercept	0.0174312723681267	0.0389330915	0.261885660899088	0.2312133328869	-0.4355056575	0.3997739335
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y1m1_logk_Intercept	1.925829822325	1.92702205	0.114757380856116	0.1144040877	1.73546221	2.109924415
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y2_logL_Intercept	-1.63645566694	-1.47336815	0.629018523826376	0.51563530725	-2.901235915	-0.9395605425
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y2_logA_Intercept	-0.969051333290925	-0.957570415	0.297615998739622	0.276595761141	-1.473483445	-0.511390880000001
PFT_sp_k0_gamma	PFT_sp_k0	gamma	b_y2_logk_Intercept	0.534378192254776	0.50800903	0.591151279284048	0.6995341416777	-0.3677507395	1.502897005
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h1__y1m1_logL_Intercept	0.495126696495403	0.413896315	0.351310881605579	0.253277094756	0.1029787675	1.167779245
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h2__y1m1_logL_Intercept	0.48704829307875	0.47538592	0.092722156245191	0.086570948793	0.3580899195	0.655160271
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h1__y1m1_logA_Intercept	0.28848716790069	0.21615607	0.273640755640806	0.189285076491	0.0195682011	0.7890944165
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h2__y1m1_logA_Intercept	0.343661969152	0.329265335	0.117306151694346	0.106886238228	0.1825736315	0.5525196665
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h1__y2_logL_Intercept	0.443469356266187	0.32192344	0.431944756912513	0.288409792524	0.03421113365	1.287431995
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h2__y2_logL_Intercept	0.499876731025114	0.44268888	0.238585108540446	0.164883963846	0.2528786985	0.961910543499999
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h1__y2_logA_Intercept	0.281294499733951	0.19918736	0.287590906577807	0.1949563669368	0.0151753838	0.8264886925
PFT_sp_k0_gamma	PFT_sp_k0	gamma	sd_h2__y2_logA_Intercept	0.479568126696804	0.424778895	0.293520302253176	0.239962835259	0.0734494949	1.04124561
PFT_sp_k0_gamma	PFT_sp_k0	gamma	shape_y1m1	3.3885639419	3.38789125	0.140454910158692	0.14202722373	3.16000858	3.62040147
PFT_sp_k0_gamma	PFT_sp_k0	gamma	shape_y2	5.525719009575	5.5173107	0.351438265732267	0.353054354940001	4.967666665	6.135706795
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y1m1_logL_Intercept	-1.35369384464512	-1.3201058	0.293132631894922	0.23421610716	-1.89219118	-0.947358263
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y1m1_logA_Intercept	-0.156376162322313	-0.12442199	0.340031724043575	0.3101917299243	-0.770770024	0.3360378015
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y1m1_logk_Intercept	2.0170103073	2.0207911	0.1292918224574	0.12687364326	1.797665635	2.218876305
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y2_logL_Intercept	-1.59699650699125	-1.45355575	0.533359751396804	0.39177452958	-2.69510658	-1.014110305
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y2_logA_Intercept	-1.18082055214364	-1.17835705	0.302523223742661	0.2799912339	-1.67853815	-0.708196210500001
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	b_y2_logk_Intercept	0.541734016920511	0.54296311	0.538249191627138	0.584960838168	-0.353337167	1.41663908
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h1__y1m1_logL_Intercept	0.477570202112143	0.396980515	0.338862639055668	0.241055674545	0.104968236	1.13080415
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h2__y1m1_logL_Intercept	0.46824106024625	0.457240065	0.0886816622796485	0.083570196045	0.345681441	0.6312633685
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h1__y1m1_logA_Intercept	0.419454035298655	0.33767323	0.335867163559305	0.246775204347	0.0510860561	1.05944619
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h2__y1m1_logA_Intercept	0.401438857206625	0.38007463	0.142941476724211	0.127625373351	0.209914633	0.6603823425
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h1__y2_logL_Intercept	0.436806184907988	0.31395401	0.4379135144187	0.280515459021	0.0322819715	1.25226752
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h2__y2_logL_Intercept	0.509634776527912	0.461983385	0.207016332663506	0.144584983011	0.287231322	0.8984000825
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h1__y2_logA_Intercept	0.333442460039114	0.22764213	0.356010456459382	0.227188479378	0.0184888608	1.017508105
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sd_h2__y2_logA_Intercept	0.380734831629725	0.334905855	0.27250269219813	0.241887694839	0.0385941765	0.8874673115
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sigma_y1m1	0.5864111176225	0.58626366	0.0127362762200028	0.013053655482	0.565801758	0.6075515695
PFT_sp_k0_lognormal	PFT_sp_k0	lognormal	sigma_y2	0.43129413221375	0.43112284	0.0140340516428476	0.013899256392	0.4087010025	0.4549014735
PFT_sp_k0_student	PFT_sp_k0	student	b_z1_logL_Intercept	-2.44232382935846	-2.42709715	0.844353535055324	0.82242134856	-3.84023855	-1.084617045
PFT_sp_k0_student	PFT_sp_k0	student	b_z1_logA_Intercept	-1.18205826617203	-1.18159875	0.693896148917286	0.684429954768	-2.34891777	-0.05140331105
PFT_sp_k0_student	PFT_sp_k0	student	b_z1_logk_Intercept	2.11824114569181	2.51601005	1.12096639407019	0.71972624262	-0.245148154	3.333464505
PFT_sp_k0_student	PFT_sp_k0	student	b_z2_logL_Intercept	-2.53896099571081	-2.5365883	0.878959025578091	0.84352267545	-4.022707965	-1.103637735
PFT_sp_k0_student	PFT_sp_k0	student	b_z2_logA_Intercept	-1.0990910325818	-1.11295395	0.742307040636651	0.731796348675	-2.30832721	0.125204343
PFT_sp_k0_student	PFT_sp_k0	student	b_z2_logk_Intercept	1.21276747262547	1.2651633	1.20788746125336	1.417720712352	-0.797466221	2.99695771
PFT_sp_k0_student	PFT_sp_k0	student	sd_h1__z1_logL_Intercept	4.60186769137375	4.37695745	1.76043832389471	1.66399766673	2.166607105	7.772940885
PFT_sp_k0_student	PFT_sp_k0	student	sd_h2__z1_logL_Intercept	0.647288594132144	0.47946247	0.598555225006616	0.464189443074	0.0367132408	1.826644195
PFT_sp_k0_student	PFT_sp_k0	student	sd_h1__z1_logA_Intercept	2.07208134602433	1.1611092	2.14745976285529	1.432125883755	0.0671032544	6.38271533
PFT_sp_k0_student	PFT_sp_k0	student	sd_h2__z1_logA_Intercept	0.566287619440384	0.42488004	0.521071929248457	0.411455421888	0.032262023	1.62102734
PFT_sp_k0_student	PFT_sp_k0	student	sd_h1__z2_logL_Intercept	4.00243480238638	3.80603555	1.77045936292729	1.66910952327	1.440369645	7.17922676
PFT_sp_k0_student	PFT_sp_k0	student	sd_h2__z2_logL_Intercept	0.618548424306166	0.463388155	0.574544811776333	0.444835123068	0.0383600774	1.741811515
PFT_sp_k0_student	PFT_sp_k0	student	sd_h1__z2_logA_Intercept	3.42141418828757	3.38163985	2.178036078876	2.29393498467	0.2346276715	7.19908831
PFT_sp_k0_student	PFT_sp_k0	student	sd_h2__z2_logA_Intercept	0.617643845372498	0.450091715	0.574153752976256	0.445276537566	0.03502836095	1.76582826
PFT_sp_k0_student	PFT_sp_k0	student	sigma_z1	1.310360257375	1.3098384	0.0287126903202989	0.0287144778899998	1.264079595	1.358835925
PFT_sp_k0_student	PFT_sp_k0	student	sigma_z2	1.09257456688875	1.0918874	0.0346334444762935	0.0341610313799999	1.036717655	1.15028748
PFT_sp_k0_student	PFT_sp_k0	student	nu_z1	62.49461792425	60.182072	19.1834090625697	17.7235141209	35.92785975	97.65607995
PFT_sp_k0_student	PFT_sp_k0	student	nu_z2	51.076515484	48.3064695	17.7106269029169	16.7473154247	27.44371465	82.90727145
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y1m1_logL_Intercept	-1.2594539513375	-1.21212815	0.328385779984247	0.24753674925	-1.863011225	-0.839367454500001
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y1m1_logA_Intercept	0.0177456192519274	0.048752293	0.303203402285827	0.260578062087	-0.5339302	0.4394135455
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y1m1_logk_Intercept	1.82258594923963	1.8929939	0.349501747588983	0.21260906541	1.14802454	2.21093775
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y2_logL_Intercept	-1.57697303286138	-1.3880033	0.61214834011045	0.43248005388	-2.85739122	-0.9319988655
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y2_logA_Intercept	-0.9419773443129	-0.93321379	0.311137962340007	0.279179999658	-1.45204285	-0.450615925000001
PFT_sp_k1_gamma	PFT_sp_k1	gamma	b_y2_logk_Intercept	0.523737309988468	0.533441235	0.612934601815735	0.6711150154989	-0.469059309	1.511160975
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y1m1_logL_Intercept	0.503300186868523	0.417729785	0.378629395078484	0.264974074869	0.0864768954	1.205290555
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h2__y1m1_logL_Intercept	0.489318958755	0.4754959	0.0946185903233031	0.088117574874	0.357865136	0.662496614
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y1m1_logA_Intercept	0.357954265401425	0.254787835	0.356813318008377	0.2432119694676	0.02253546795	1.04163166
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h2__y1m1_logA_Intercept	0.35444808034225	0.334694855	0.126801850611911	0.109142481147	0.186139734	0.5924022235
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y1m1_logk_Intercept	0.397815546058003	0.26961726	0.417391585566269	0.2609545186899	0.02346279675	1.23927861
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y2_logL_Intercept	0.424735603764556	0.29449169	0.440525707896233	0.277251744924	0.0284477998	1.264312005
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h2__y2_logL_Intercept	0.45753260622475	0.40518955	0.212182374665469	0.131291302002	0.2508426075	0.853153154999999
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y2_logA_Intercept	0.334628608415135	0.23294353	0.342504492156498	0.2314330497591	0.01959290705	0.988955327
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h2__y2_logA_Intercept	0.577159126604215	0.501229445	0.344834094758375	0.277576923582	0.141816014	1.244604215
PFT_sp_k1_gamma	PFT_sp_k1	gamma	sd_h1__y2_logk_Intercept	0.59125599306363	0.45888406	0.522799224952405	0.426676275333	0.03669888845	1.57317883
PFT_sp_k1_gamma	PFT_sp_k1	gamma	shape_y1m1	3.398805202625	3.3985662	0.137944016629141	0.14001696639	3.17560841	3.62756824
PFT_sp_k1_gamma	PFT_sp_k1	gamma	shape_y2	5.56732286295	5.5575106	0.352909922217806	0.35380796052	5.00516827	6.16705813
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y1m1_logL_Intercept	-1.35856353189925	-1.31852645	0.308948850413316	0.24474753387	-1.920397825	-0.950749212500001
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y1m1_logA_Intercept	-0.0192044214872682	0.0241513945	0.361189106880863	0.3092828649897	-0.6873147745	0.4982690985
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y1m1_logk_Intercept	1.82592899500452	1.9631413	0.52258093354006	0.33222893991	0.736468553	2.40492471
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y2_logL_Intercept	-1.6804385970875	-1.52069035	0.582867142570395	0.44150708637	-2.878659375	-1.040303665
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y2_logA_Intercept	-1.12821444926492	-1.11938975	0.307958895952732	0.279413783439	-1.63271042	-0.656462609
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	b_y2_logk_Intercept	0.358969176225867	0.35200875	0.623143248561437	0.6559879239018	-0.6402827305	1.37014011
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y1m1_logL_Intercept	0.490485888608871	0.40940564	0.354660167209443	0.246139524771	0.09803015975	1.157196535
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h2__y1m1_logL_Intercept	0.46936255856625	0.45814027	0.0888955678552627	0.084389547522	0.3432429325	0.628902009
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y1m1_logA_Intercept	0.471123142953696	0.331359635	0.472116638174195	0.326461262673	0.026314171	1.385031
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h2__y1m1_logA_Intercept	0.417027740731875	0.391717545	0.15979356335192	0.141771304731	0.2095965625	0.7084385545
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y1m1_logk_Intercept	0.700357330904725	0.526644115	0.593215322339585	0.407709833139	0.112591473	1.86713924
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y2_logL_Intercept	0.403199001011655	0.27737621	0.425352901384759	0.2629480530432	0.02323261985	1.209577395
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h2__y2_logL_Intercept	0.50326479226805	0.454640725	0.219779292005869	0.149987014023	0.271390319	0.902052999499999
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y2_logA_Intercept	0.317135550080604	0.209015525	0.346231108158532	0.2136843744336	0.01615995465	0.97567258
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h2__y2_logA_Intercept	0.417332460818769	0.367034325	0.285213010641061	0.216465812094	0.05318560395	0.964657046
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sd_h1__y2_logk_Intercept	0.644165747782521	0.50229596	0.563520663584819	0.461283524835	0.04401316255	1.695512075
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sigma_y1m1	0.58413073890375	0.58402247	0.0124152875198879	0.012491179281	0.564336035	0.6048956155
PFT_sp_k1_lognormal	PFT_sp_k1	lognormal	sigma_y2	0.43014282465875	0.4301094	0.0138929916890973	0.01407691635	0.407683558	0.453256801
PFT_sp_k1_student	PFT_sp_k1	student	b_z1_logL_Intercept	-2.42740016352619	-2.4102245	0.85990364023202	0.85372800429	-3.875986375	-1.057833735
PFT_sp_k1_student	PFT_sp_k1	student	b_z1_logA_Intercept	-0.906246972275339	-0.900274435	0.711254592771805	0.720451990146	-2.094567145	0.244045955
PFT_sp_k1_student	PFT_sp_k1	student	b_z1_logk_Intercept	1.13922505616274	1.10798315	0.962365492268907	0.9830683233	-0.415408404	2.77572552
PFT_sp_k1_student	PFT_sp_k1	student	b_z2_logL_Intercept	-2.54367907687815	-2.5296385	0.890269027672631	0.88968357471	-4.040299245	-1.098972295
PFT_sp_k1_student	PFT_sp_k1	student	b_z2_logA_Intercept	-0.875738421858897	-0.878639495	0.726754389570332	0.734507512578	-2.064688415	0.327493416499999
PFT_sp_k1_student	PFT_sp_k1	student	b_z2_logk_Intercept	0.917211738856723	0.88751408	0.951717402301278	0.959475368502	-0.6229699635	2.54265656
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z1_logL_Intercept	4.606787797625	4.37493745	1.75558853559956	1.61532138831	2.169563355	7.80451319999999
PFT_sp_k1_student	PFT_sp_k1	student	sd_h2__z1_logL_Intercept	0.643760494545057	0.48071154	0.591297264515891	0.470754180897	0.0399983214	1.824418355
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z1_logA_Intercept	1.42971110226798	0.885853715	1.54958184211686	0.976108568946	0.05885117975	4.65477566
PFT_sp_k1_student	PFT_sp_k1	student	sd_h2__z1_logA_Intercept	0.734216282035945	0.51172933	0.750124467489908	0.515196020283	0.03830258535	2.196004965
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z1_logk_Intercept	2.83055063786	2.6714361	1.78286044913614	1.75659515472	0.290776314	5.960974505
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z2_logL_Intercept	3.95570816603065	3.76960225	1.72810941750439	1.63248759828	1.448528785	7.08952323
PFT_sp_k1_student	PFT_sp_k1	student	sd_h2__z2_logL_Intercept	0.619098031304461	0.450922035	0.587607323321989	0.446025465543	0.03206524095	1.76984956
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z2_logA_Intercept	1.95437805850674	1.3670364	1.83561120364182	1.512279168645	0.0908295682	5.60150683
PFT_sp_k1_student	PFT_sp_k1	student	sd_h2__z2_logA_Intercept	0.788518490402017	0.56081588	0.765705249843732	0.563076794847	0.04457586065	2.292669715
PFT_sp_k1_student	PFT_sp_k1	student	sd_h1__z2_logk_Intercept	2.89377779257743	2.69228905	1.92437146558887	1.96881978195	0.239622451	6.413991595
PFT_sp_k1_student	PFT_sp_k1	student	sigma_z1	1.30985424585	1.3093538	0.0288136012447127	0.0289498406400001	1.26395093	1.357549205
PFT_sp_k1_student	PFT_sp_k1	student	sigma_z2	1.09212922735	1.09104315	0.03516819124158	0.03515252013	1.035598645	1.15216732
PFT_sp_k1_student	PFT_sp_k1	student	nu_z1	62.453705337625	59.694251	19.1734130654029	17.7838418562	36.3134777	97.82929775
PFT_sp_k1_student	PFT_sp_k1	student	nu_z2	50.95189730825	48.2440085	17.8939688979992	16.2918065898	27.07983715	84.19729395
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y1m1_logL_Intercept	-1.2921270114425	-1.24747045	0.337747083789217	0.26531957256	-1.9013701	-0.8417108115
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y1m1_logA_Intercept	0.000740204376470524	0.0404677815	0.332736638781107	0.2798579088711	-0.6078858265	0.464147047
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y1m1_logk_Intercept	1.76993089546945	1.85431375	0.387278099727228	0.25239018861	1.012335305	2.20742079
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y2_logL_Intercept	-1.8398560498333	-1.7088741	0.672259142645583	0.65673531294	-3.10408179	-1.00402907
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y2_logA_Intercept	-0.876285005377338	-0.861937925	0.280029829533941	0.25086718776	-1.35162552	-0.4697621475
PFT_sp_k2_gamma	PFT_sp_k2	gamma	b_y2_logk_Intercept	0.197948746524482	0.127807785	0.636817216764055	0.653930322696	-0.7324962435	1.323285125
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y1m1_logL_Intercept	0.52885081447143	0.438516405	0.374109285604024	0.248896226733	0.1328816675	1.20883505
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y1m1_logL_Intercept	0.46734643776725	0.455644865	0.0954588155374945	0.087549983703	0.331980532	0.636512859
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y1m1_logA_Intercept	0.433713015878487	0.32373673	0.411615408314856	0.290468819991	0.02626552265	1.23955813
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y1m1_logA_Intercept	0.317647592282135	0.304264695	0.155877475287891	0.140532370041	0.0746905399	0.5907788355
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y1m1_logk_Intercept	0.408389705591467	0.25839107	0.459299077537571	0.2604641672724	0.0208346897	1.324272895
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y1m1_logk_Intercept	0.279259025578689	0.255144815	0.188419672116258	0.177552995823	0.02839435715	0.6189549225
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y2_logL_Intercept	0.490450983692748	0.346337495	0.496051583262184	0.331114276752	0.0297561509	1.484359985
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y2_logL_Intercept	0.491406502994175	0.422110925	0.286799394407022	0.183104406198	0.1483156115	1.041152705
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y2_logA_Intercept	0.302958675850749	0.20380501	0.33162534228457	0.1999786722129	0.01630475045	0.925312130999999
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y2_logA_Intercept	0.4292121122956	0.359191055	0.297402278291878	0.200659739364	0.06939738495	1.01096838
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h1__y2_logk_Intercept	0.569183263918234	0.424399655	0.520236225101932	0.399378206766	0.0403917867	1.5700369
PFT_sp_k2_gamma	PFT_sp_k2	gamma	sd_h2__y2_logk_Intercept	0.430936248863129	0.382940385	0.306287362343737	0.300701013543	0.0397950168	0.994581748
PFT_sp_k2_gamma	PFT_sp_k2	gamma	shape_y1m1	3.4036058876125	3.3999765	0.137940831445382	0.13870560669	3.183016185	3.6361123
PFT_sp_k2_gamma	PFT_sp_k2	gamma	shape_y2	5.5415013075	5.5270864	0.352444503739869	0.34911049068	4.984328825	6.141131565
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y1m1_logL_Intercept	-1.3927924606275	-1.36209045	0.303013095023631	0.25182746778	-1.933565665	-0.9745464265
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y1m1_logA_Intercept	-0.0413128270059588	0.011332276	0.390462573706268	0.3341646091266	-0.7800381935	0.505622303
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y1m1_logk_Intercept	1.79691246398812	1.9207013	0.500708854584841	0.34587886746	0.7738260635	2.37218177
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y2_logL_Intercept	-2.12069552479875	-2.0258277	0.700826802643959	0.71946923391	-3.42025713	-1.16845551
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y2_logA_Intercept	-0.987820177108587	-0.96053896	0.266715936005028	0.247531271043	-1.45705571	-0.6089928105
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	b_y2_logk_Intercept	-0.0974000635483063	-0.1650843	0.630238964474529	0.600204627435	-1.02362969	1.05097857
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y1m1_logL_Intercept	0.482597406245731	0.40535924	0.341396084266159	0.254752222452	0.0910436739	1.120906915
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y1m1_logL_Intercept	0.43843951849125	0.430692225	0.100503482348884	0.089018840001	0.2907553975	0.609101695
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y1m1_logA_Intercept	0.573667300198131	0.427467365	0.523420129334569	0.3959468625	0.0385675147	1.620131325
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y1m1_logA_Intercept	0.338797028151849	0.31798813	0.196777823051141	0.181465117617	0.0507121797	0.702878432
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y1m1_logk_Intercept	0.578840958094818	0.405411895	0.5683924811106	0.38330391687	0.0371513069	1.71305613
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y1m1_logk_Intercept	0.377078125201517	0.33228894	0.254252979582203	0.210298900329	0.05085847065	0.871252287499999
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y2_logL_Intercept	0.516064053969427	0.35400296	0.554122181882546	0.345836791272	0.0300466722	1.554258495
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y2_logL_Intercept	0.522828696569868	0.463974965	0.308922878692982	0.222144533331	0.0994245815	1.125400875
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y2_logA_Intercept	0.249858556333653	0.16432057	0.285627334798092	0.1659821960895	0.01313292075	0.775617492
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y2_logA_Intercept	0.313943090384676	0.28674852	0.197070438792203	0.142960498191	0.0466186911	0.6594357675
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h1__y2_logk_Intercept	0.635523801188987	0.488767265	0.577745406434845	0.459320184372	0.03972378145	1.71474138
PFT_sp_k2_lognormal	PFT_sp_k2	lognormal	sd_h2__y2_logk_Intercept	0.570082275771908	0.52432861	0.365330818470342	0.341155763466	0.070398443	1.21991854
