model	model_structure	family	response	x	predicted	pred_q05	pred_q95
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.412025771050427	0.443018914692509	0.265246744514336	0.646424678574622
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.422397340747348	0.440153075514983	0.26239700350946	0.643091167510724
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.43276891044427	0.437323117876635	0.259603241574407	0.640052485272088
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.443140480141191	0.434528452600242	0.257126103158645	0.637656434534983
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.453512049838112	0.431768503237386	0.254525686429979	0.633891642832941
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.463883619535033	0.429042705713809	0.252003496166453	0.63006471744013
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.474255189231954	0.42635050798705	0.249215483522974	0.626626452390682
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.484626758928876	0.423691369715867	0.24673109609121	0.622388548828795
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.494998328625797	0.421064761940969	0.244310125821967	0.619562098762544
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.505369898322718	0.418470166776571	0.241611421236193	0.616028723181423
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.515741468019639	0.41590707711237	0.239112813824993	0.614030588121473
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.526113037716561	0.413374996325483	0.236605119208082	0.610906257857949
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.536484607413482	0.410873438001987	0.234426066524917	0.608194172006477
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.546856177110403	0.40840192566764	0.232739183972558	0.604895032278349
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.557227746807324	0.405959992527459	0.230823388358275	0.601495821110739
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.567599316504245	0.403547181213772	0.228468706666378	0.598464928606543
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.577970886201167	0.401163043542435	0.226328645592338	0.595595926276048
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.588342455898088	0.398807140276894	0.224029041268056	0.592890689221751
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.598714025595009	0.396479040899778	0.222196315300793	0.589947886819812
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.60908559529193	0.394178323391748	0.219757433852974	0.586687019816825
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.619457164988852	0.391904574017317	0.217856127934836	0.583739213802699
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.629828734685773	0.38965738711738	0.215905900850316	0.581123917942091
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.640200304382694	0.387436364908204	0.213541583226481	0.577634313360352
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.650571874079615	0.385241117286623	0.211638896404474	0.575629028713387
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.660943443776536	0.383071261641233	0.210082859547232	0.572386586624678
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.671315013473458	0.380926422669336	0.207699703237546	0.569656761459839
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.681686583170379	0.378806232199448	0.205990929761855	0.56706749845868
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.6920581528673	0.37671032901914	0.204009044974085	0.564860571356703
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.702429722564221	0.374638358708052	0.201881522693942	0.561834151857942
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.712801292261142	0.372589973475864	0.200030457980015	0.558889086392565
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.723172861958064	0.370564832005061	0.198198486490516	0.556567200810438
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.733544431654985	0.368562599298321	0.196689831875724	0.554445179923861
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.743916001351906	0.366582946530357	0.195331746080415	0.551885199125146
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.754287571048827	0.364625550904061	0.193819221973005	0.549287384575433
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.764659140745748	0.362690095510794	0.192307706295958	0.547570120966834
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.77503071044267	0.360776269194691	0.190623066799459	0.545576349259368
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.785402280139591	0.358883766420823	0.189371207986159	0.544002894388185
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.795773849836512	0.357012287147098	0.188010569152008	0.541600180679178
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.806145419533433	0.355161536699769	0.186899501411257	0.539765420131146
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.816516989230355	0.353331225652429	0.18568002521952	0.537266953985523
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.826888558927276	0.351521069708368	0.183925708763829	0.534470968170495
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.837260128624197	0.349730789586192	0.182781260827033	0.532756991784425
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.847631698321118	0.347960110908577	0.181584951002014	0.531116988337329
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.858003268018039	0.346208764094077	0.180022762039698	0.528434150607023
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.868374837714961	0.344476484251867	0.178533569778471	0.5257574676138
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.878746407411882	0.342763011079332	0.177013833123528	0.523132201631019
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.889117977108803	0.34106808876241	0.175922169924949	0.52099297829324
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.899489546805724	0.339391465878599	0.174998852574647	0.519207518196201
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.909861116502645	0.337732895302539	0.173213835239609	0.516810060439927
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.920232686199567	0.336092134114098	0.171812179423042	0.51499744265913
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.930604255896488	0.334468943508862	0.170874595631808	0.513631357477338
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.940975825593409	0.332863088710977	0.169568742055325	0.512299071495074
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.95134739529033	0.331274338888251	0.168149378851596	0.509715344533034
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.961718964987252	0.329702467069451	0.166871586193877	0.507889919526267
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.972090534684173	0.328147250063733	0.165477461089205	0.506243838783851
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.982462104381094	0.326608468382127	0.164141379327654	0.504487030597382
ftp_k1_gamma	ftp_k1	gamma	befr.st	0.992833674078015	0.325085906161025	0.162837894057015	0.50193885473201
ftp_k1_gamma	ftp_k1	gamma	befr.st	1.00320524377494	0.323579351087605	0.161720493256886	0.500424802850944
ftp_k1_gamma	ftp_k1	gamma	befr.st	1.01357681347186	0.322088594327133	0.160736548808393	0.498297750505563
ftp_k1_gamma	ftp_k1	gamma	befr.st	1.02394838316878	0.320613430452087	0.159585811275335	0.496512250479405
ftp_k1_gamma	ftp_k1	gamma	befr.st	1.0343199528657	0.319153657373048	0.158481372865884	0.495147472860558
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.00753455287049989	5.15457351557306	3.76177256742876	8.04638019432076
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0179061225674211	5.0929383074632	3.7529735937855	7.85067895591738
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0282776922643423	5.03679474231956	3.74262668425637	7.70225748361199
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0386492619612635	4.98522486625706	3.72993650677568	7.56620672418809
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0490208316581847	4.93754464845619	3.71964203777868	7.46527101034681
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.059392401355106	4.8932255244479	3.70685675338328	7.36878967675222
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0697639710520272	4.85184768680093	3.69149074890938	7.25510939733524
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0801355407489484	4.81307040928946	3.67775382730477	7.14867161969919
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.0905071104458696	4.77661224239153	3.66719632142469	7.0565802514675
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.100878680142791	4.74223727744077	3.65453158146613	6.99825882962122
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.111250249839712	4.70974531857564	3.64418516762812	6.9372652076446
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.121621819536633	4.67896466673173	3.6349670235293	6.84921462312571
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.131993389233554	4.64974670421968	3.62580592991331	6.76226450639614
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.142364958930476	4.62196175323419	3.61780504097223	6.68293434792958
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.152736528627397	4.59549585606583	3.60910096832972	6.62260834342509
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.163108098324318	4.57024823531373	3.60082989723758	6.55863520077664
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.173479668021239	4.54612926449323	3.59210781462829	6.507160126081
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.183851237718161	4.52305882765775	3.58477640536555	6.46673909687195
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.194222807415082	4.50096497963049	3.57723663749111	6.40409044815253
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.204594377112003	4.47978284143696	3.56839434415361	6.3374164006277
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.214965946808924	4.45945368184898	3.56092920096008	6.28485424625987
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.225337516505845	4.4399241477183	3.55541537058603	6.22787347711371
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.235709086202767	4.42114561438644	3.55059187026705	6.19024563276058
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.246080655899688	4.40307363383916	3.54521660353723	6.14108043034689
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.256452225596609	4.38566746306241	3.5406409201565	6.10153709586592
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.26682379529353	4.36888965869087	3.53554210171401	6.05833221651107
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.277195364990451	4.35270572682643	3.53047140599582	6.01252641833158
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.287566934687373	4.33708381906127	3.52493641489329	5.96800679763746
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.297938504384294	4.32199446742567	3.52096938723075	5.93274264691124
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.308310074081215	4.30741035230809	3.51721828006387	5.90464490448901
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.318681643778136	4.29330609844927	3.5131332896316	5.86787036206426
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.329053213475058	4.27965809495495	3.50915179092987	5.82566616631613
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.339424783171979	4.26644433595084	3.50541993230747	5.79875353983243
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.3497963528689	4.25364427905363	3.50267085773018	5.76940015071763
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.360167922565821	4.24123871928042	3.49944235190586	5.74214329413117
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.370539492262742	4.2292096763871	3.49602335340053	5.69631638710944
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.380911061959664	4.21754029392943	3.49259355797153	5.66830139673009
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.391282631656585	4.20621474859226	3.4894489877313	5.642789003959
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.401654201353506	4.1952181685415	3.4861889942254	5.61315996235532
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.412025771050427	4.18453655972885	3.48361484728279	5.58420996677435
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.422397340747348	4.1741567392265	3.48115642849229	5.55483771087259
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.43276891044427	4.1640662747932	3.4785259683311	5.53671481958417
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.443140480141191	4.15425342997829	3.47637772405761	5.50935507186563
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.453512049838112	4.14470711415999	3.47448224211565	5.48124084965118
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.463883619535033	4.13541683699031	3.47174492082236	5.45828119095613
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.474255189231954	4.12637266678455	3.46981772247512	5.43395593912266
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.484626758928876	4.11756519244953	3.46843379033582	5.41038461435025
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.494998328625797	4.10898548859295	3.46661460066724	5.3914979028117
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.505369898322718	4.10062508349838	3.46495638977029	5.36027985138521
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.515741468019639	4.09247592968641	3.46258626754625	5.34366543034266
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.526113037716561	4.08453037681426	3.46141574351567	5.32643031950015
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.536484607413482	4.07678114669349	3.45930940175405	5.30692855348793
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.546856177110403	4.06922131022959	3.45751758238605	5.28774909221767
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.557227746807324	4.06184426610815	3.45648521443027	5.26614188214935
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.567599316504245	4.054643721071	3.4544738723157	5.25278871524415
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.577970886201167	4.0476136716417	3.45312551758813	5.23904345895498
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.588342455898088	4.04074838717453	3.45121975879069	5.22067028477919
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.598714025595009	4.03404239411318	3.45040191350383	5.19815129256942
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.60908559529193	4.02749046135739	3.44979156553317	5.18807074611826
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.619457164988852	4.02108758664495	3.44812077566262	5.17470364256229
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.629828734685773	4.014828983866	3.44659194678965	5.16377566808442
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.640200304382694	4.00871007123403	3.44578143458476	5.14871042125633
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.650571874079615	4.00272646024527	3.4446504307657	5.13525064824773
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.660943443776536	3.99687394536431	3.44390915372664	5.11659702848861
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.671315013473458	3.99114849437964	3.44213672252023	5.10239475022371
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.681686583170379	3.98554623937758	3.44137182287824	5.09665571621396
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.6920581528673	3.98006346828792	3.439984565418	5.07994590945897
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.702429722564221	3.97469661695834	3.43864739283302	5.06222467111571
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.712801292261142	3.96944226171883	3.43777548763902	5.04338001447561
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.723172861958064	3.96429711240011	3.43681235468172	5.02803219673654
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.733544431654985	3.95925800577346	3.43541057236443	5.01822311241745
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.743916001351906	3.95432189938204	3.43441015386403	5.00805870937664
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.754287571048827	3.94948586573595	3.43301604987665	4.99712097961596
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.764659140745748	3.94474708684592	3.43179341993121	4.98291404729532
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.77503071044267	3.94010284907224	3.43117166236807	4.97089921745598
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.785402280139591	3.93555053826755	3.43058517443521	4.95871243661698
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.795773849836512	3.9310876351937	3.43001523636206	4.95040126772777
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.806145419533433	3.92671171119451	3.42947682576203	4.94421159563946
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.816516989230355	3.92242042410754	3.42848003984493	4.9329042034387
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.826888558927276	3.91821151439936	3.42761505733469	4.91900041491834
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.837260128624197	3.91408280150989	3.42721204281923	4.90753209268341
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.847631698321118	3.9100321803926	3.42634232282457	4.89707463170736
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.858003268018039	3.90605761823805	3.42567411971307	4.88399353868486
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.868374837714961	3.90215715136947	3.42468627803645	4.87170273624072
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.878746407411882	3.89832888229974	3.42374871869362	4.86474841142572
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.889117977108803	3.89457097693977	3.42328421641275	4.85405581050192
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.899489546805724	3.8908816619493	3.42248026527199	4.84529261636323
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.909861116502645	3.88725922222147	3.42181343981781	4.83451659731273
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.920232686199567	3.88370199849316	3.42110234436257	4.82439685377224
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.930604255896488	3.88020838507388	3.42078540969275	4.81622674427444
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.940975825593409	3.87677682768611	3.42007728702589	4.8029302877599
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.95134739529033	3.8734058214108	3.41947662185448	4.79505516172619
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.961718964987252	3.87009390873197	3.41843880323388	4.78387621161361
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.972090534684173	3.86683967767467	3.41811271524869	4.77310984694322
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.982462104381094	3.86364176003136	3.41780133016832	4.76232768042483
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	0.992833674078015	3.8604988296714	3.41727755381767	4.75207513034918
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	1.00320524377494	3.85740960092944	3.4159603540506	4.74365268353723
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	1.01357681347186	3.85437282706807	3.41462413152676	4.73600115401604
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	1.02394838316878	3.85138729881097	3.41393715629217	4.72847005932116
ftp_k1_lognormal	ftp_k1	lognormal	befa.st	1.0343199528657	3.8484518429426	3.41376157921801	4.71848191471708
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.00753455287049989	3.00414991145283	2.0740884089286	4.87191676770653
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0179061225674211	2.96757711143855	2.06831497395042	4.77686060672366
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0282776922643423	2.93402173018223	2.06085471892759	4.68911819608156
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0386492619612635	2.90293836987491	2.05273211965923	4.61670141111805
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0490208316581847	2.87395679133915	2.04571690110767	4.52273031441775
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.059392401355106	2.84680449113866	2.03836176377494	4.45932403163347
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0697639710520272	2.82126960667817	2.03143091774456	4.36438954103457
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0801355407489484	2.79718111559075	2.02633492866772	4.32063284484748
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.0905071104458696	2.77439724978273	2.01936702993165	4.2630714710205
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.100878680142791	2.75279818263248	2.01259586975944	4.21210134767738
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.111250249839712	2.73228112275721	2.00534028595348	4.16067364717586
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.121621819536633	2.71275685855188	1.99820023534871	4.09598814226981
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.131993389233554	2.69414722889311	1.99270290715416	4.05437868369612
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.142364958930476	2.67638321398319	1.98775067992137	4.02265563333771
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.152736528627397	2.65940345814114	1.98358859018019	3.98057663466227
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.163108098324318	2.64315310344591	1.97786765889492	3.94843448880948
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.173479668021239	2.62758285324084	1.97196114217149	3.89628524409231
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.183851237718161	2.61264820951802	1.96701874497888	3.86629323941707
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.194222807415082	2.5983088443861	1.96288574936998	3.82841996869396
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.204594377112003	2.58452807664233	1.95810691668132	3.79872431864117
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.214965946808924	2.57127243190495	1.95448482583036	3.77253462520885
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.225337516505845	2.55851126999954	1.95053054757434	3.75175994918108
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.235709086202767	2.54621646706233	1.94634341672663	3.71428974626111
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.246080655899688	2.53436214258762	1.94281359235517	3.66618051333564
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.256452225596609	2.52292442370784	1.93916556816481	3.64470937839614
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.26682379529353	2.51188124055473	1.93556057571762	3.61346924615172
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.277195364990451	2.50121214774677	1.93161200002382	3.58963575152944
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.287566934687373	2.49089816797639	1.92809657991177	3.56816464065965
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.297938504384294	2.48092165439897	1.92481863420953	3.53579767794476
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.308310074081215	2.47126616910275	1.92214464349325	3.50791736611676
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.318681643778136	2.4619163753998	1.92007434689803	3.48086896794739
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.329053213475058	2.45285794204968	1.91745788532114	3.4565391248714
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.339424783171979	2.44407745782923	1.91446288797012	3.43610236991044
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.3497963528689	2.43556235510783	1.91156381054693	3.42094184248424
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.360167922565821	2.4273008412908	1.90969429802265	3.39930771280524
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.370539492262742	2.41928183716058	1.90757417847416	3.38370826173013
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.380911061959664	2.4114949212852	1.90572013019923	3.36779044954404
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.391282631656585	2.40393027977984	1.90228015109589	3.35182215761164
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.401654201353506	2.39657866080542	1.90008302574504	3.34032472224857
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.412025771050427	2.38943133327031	1.89799551410714	3.32956203557642
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.422397340747348	2.3824800492718	1.89622639085155	3.31794011700703
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.43276891044427	2.37571700987286	1.89412202826169	3.30338997521564
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.443140480141191	2.36913483386108	1.89167753083303	3.28658869268207
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.453512049838112	2.36272652917979	1.88975919336496	3.27776369801485
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.463883619535033	2.35648546675902	1.8881180510874	3.2639653666795
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.474255189231954	2.35040535650611	1.8862187138201	3.24985702703882
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.484626758928876	2.34448022524387	1.88490245622412	3.24031378401301
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.494998328625797	2.33870439640811	1.88309596146708	3.22670884665722
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.505369898322718	2.33307247133782	1.88156727476782	3.21047682013644
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.515741468019639	2.32757931200928	1.87980243696127	3.19982090176787
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.526113037716561	2.32222002508182	1.87886583860269	3.186392022883
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.536484607413482	2.31698994713675	1.87793598971299	3.17609391126252
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.546856177110403	2.31188463100358	1.87701545972054	3.16432001724525
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.557227746807324	2.3068998330784	1.87593582450427	3.14547283203281
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.567599316504245	2.30203150154915	1.87504710903934	3.12932955678798
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.577970886201167	2.29727576545068	1.87370121913754	3.11840322963412
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.588342455898088	2.29262892448053	1.87219711165282	3.11002571122947
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.598714025595009	2.2880874395126	1.87067931814944	3.10296631431943
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.60908559529193	2.28364792375213	1.86944532028796	3.09124581165396
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.619457164988852	2.27930713448075	1.86813094553724	3.0820439857058
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.629828734685773	2.27506196534491	1.8674396240771	3.07042946087945
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.640200304382694	2.27090943914547	1.8661255465485	3.06324237179329
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.650571874079615	2.26684670108989	1.86536147605077	3.0562597448466
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.660943443776536	2.262871012472	1.86453500326399	3.04757267417163
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.671315013473458	2.25897974474732	1.86397153334472	3.03742396327476
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.681686583170379	2.25517037397467	1.86322839624698	3.02815681787417
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.6920581528673	2.25144047559747	1.86254698332799	3.01946361080831
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.702429722564221	2.24778771954002	1.86177337870716	3.01186304381502
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.712801292261142	2.24420986559654	1.86048815159786	3.0061895542962
