model	model_structure	hierarchy	k_depth	family	response	response_offset	h1	h2	ftp	PFT	sp_code	application_group	is_best_gamma_model	L_mean	L_median	L_sd	L_q025	L_q05	L_q95	L_q975	A_mean	A_median	A_sd	A_q025	A_q05	A_q95	A_q975	k_mean	k_median	k_sd	k_q025	k_q05	k_q95	k_q975	equation
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	EBF	EBF.QG	NA	EBF	QG	EBF.QG	FALSE	0.495512481612085	0.532834985987281	0.184742387271118	0.0486530947909559	0.0924429630653078	0.738841857691761	0.777624333862557	0.523800442027473	0.413634273034125	0.414771876703345	0.0895334046803982	0.127216064152629	1.20065177342169	1.43079182732195	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.CJ	NA	ENF	CJ	ENF.CJ	FALSE	0.235723631157741	0.234979867200026	0.0267120757355158	0.185120567592814	0.193367362860728	0.281498995739963	0.291074739543133	1.18911603885071	1.16295670014686	0.288819299935785	0.704054193092139	0.766761770430386	1.69962346184448	1.83436645719505	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.CJ	NA	ENF	CJ	ENF.CJ	FALSE	0.170164475696202	0.17816001932696	0.0860211003105992	0.0144823378381039	0.0254794922677733	0.299432386008764	0.314538541094796	0.353616187404241	0.352568135600388	0.123644367015546	0.130755821447038	0.16563801426844	0.536187392762989	0.6118736470778	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.CO	NA	ENF	CO	ENF.CO	FALSE	0.241712410301794	0.240793226523482	0.0258219274928821	0.193685652784682	0.201012568461981	0.286263099218368	0.296052134678095	1.37076523974155	1.33142654575056	0.339643240036177	0.819430592181609	0.889006605258785	1.98902945002766	2.14647217234823	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.CO	NA	ENF	CO	ENF.CO	FALSE	0.122451447501818	0.127079501913942	0.0637569444415519	0.0105190713851386	0.0188471227160785	0.221179091382887	0.23066888365527	0.365484561644416	0.354242056537739	0.110540684139826	0.18768875818041	0.216599035139726	0.559720505258447	0.632849575198956	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.PD	NA	ENF	PD	ENF.PD	FALSE	0.267894778982869	0.268238259982548	0.0205525980064213	0.226373612477538	0.233454571870602	0.301158276062197	0.307468533706275	0.994682430295415	0.97855765623203	0.202848937056139	0.641080200472822	0.69133503994399	1.35018291533277	1.44298880458953	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.PD	NA	ENF	PD	ENF.PD	FALSE	0.196225938804141	0.212975011091902	0.0922569429598328	0.0148943411207771	0.0291892352596667	0.319114294218055	0.33039217922477	0.286623921874539	0.288564672300538	0.107497695360395	0.0828758675061247	0.107417654544637	0.455998247402072	0.478548676244567	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.PDe	NA	ENF	PDe	ENF.PDe	FALSE	0.205889413387072	0.204547266131491	0.0299919505105462	0.151883064990878	0.15973579210479	0.258454623116813	0.270554975266975	2.29383762542228	2.23587829775521	0.490075683843485	1.49372376923968	1.60679766669055	3.16975458215817	3.38611959299552	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.PDe	NA	ENF	PDe	ENF.PDe	FALSE	0.223637215495212	0.243034441809259	0.097564395841629	0.0194176044903849	0.0377271486026627	0.355983562491133	0.372885330552068	0.362460087308858	0.358356375804206	0.118297117591662	0.148570865376498	0.176634963165447	0.552599917230649	0.591379444666932	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.PK	NA	ENF	PK	ENF.PK	FALSE	0.554701778801976	0.554338528745932	0.0537167645099588	0.450662349644234	0.468250374977024	0.643933861459492	0.662082694889339	1.68601498179286	1.61185973916835	0.487505990204931	0.95368799400964	1.03967882438496	2.57888427462033	2.8483212868868	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.PK	NA	ENF	PK	ENF.PK	FALSE	0.241562191660812	0.25990618635355	0.112822281783752	0.0177344346310244	0.0334356122276236	0.396059566950762	0.412572425089693	0.405671585203196	0.39596437931742	0.149183043234845	0.133407106736512	0.171371656392249	0.642565125614721	0.694292829474128	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.PR	NA	ENF	PR	ENF.PR	FALSE	0.186695429851488	0.186739730427304	0.0236617096693471	0.140049242624404	0.148161423414525	0.225276214996698	0.233014887739215	1.25829411014957	1.22484257508686	0.29410570143736	0.78029350256606	0.841229293896225	1.79072236750038	1.93594483378866	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.PR	NA	ENF	PR	ENF.PR	FALSE	0.328640565874735	0.362065473572742	0.144739153256536	0.0223438888390884	0.0436241102309244	0.516896224428154	0.538841706511548	0.384719809689164	0.362148126207569	0.185994325514005	0.0716083439586289	0.10548528111572	0.716716908328232	0.769375293101818	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1	ENF	ENF.PT	NA	ENF	PT	ENF.PT	FALSE	0.328263246933203	0.327452776237096	0.0306391869538533	0.271358849430739	0.279580869233444	0.380396837345287	0.391380320666925	1.07031702330657	1.04241911446457	0.295664300512716	0.571607514758041	0.635104089541848	1.58629844778737	1.73713608443536	6.9059689053549	6.86902414302645	0.79028584906026	5.45228933364616	5.67154865526365	8.24761786619684	8.52046697180862	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0	ENF	ENF.PT	NA	ENF	PT	ENF.PT	FALSE	0.225079749835564	0.241215349827042	0.108052816370441	0.016615298212842	0.0331503350612369	0.379658011068958	0.401974671586685	0.380492279817645	0.375611846909124	0.140378312764239	0.122079116729567	0.159484652826697	0.59548115355552	0.652082747984493	2.03221350984808	1.66197897572124	1.24988686990745	0.630620487058904	0.6922897231717	4.49469137256121	5.07622452380443	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.BP	NA	DBF	BP	DBF.BP	FALSE	0.238865999001684	0.237520224369079	0.0325694437496115	0.181693502175151	0.191635271728992	0.292421288628556	0.306103323272841	0.931085864788212	0.89435471398952	0.285348102171256	0.477681281707238	0.531443314360971	1.44468304503119	1.57375194980531	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.BP	NA	DBF	BP	DBF.BP	FALSE	0.347821424534701	0.385000020185063	0.122677566255961	0.036758710785573	0.070635079655945	0.490239098483671	0.510066579168805	0.375337756799621	0.350216702963586	0.189007922573845	0.073670030309705	0.109171705084336	0.717694465252034	0.79071145973772	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.CL	NA	DBF	CL	DBF.CL	FALSE	0.522824177897061	0.523452666059385	0.0747646108784799	0.382692305451004	0.408521144378903	0.640280671254543	0.667988405009968	0.994455302052308	0.915721693121287	0.451220298891087	0.346269225277169	0.41815915582258	1.82028873453321	2.11198896501756	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.CL	NA	DBF	CL	DBF.CL	FALSE	0.276403240460359	0.297584079010557	0.118704886243882	0.0262664394882152	0.050023278070271	0.438144849903561	0.456632257740359	0.464675367769451	0.405866127041357	0.397518717852927	0.0881385712950264	0.135110690293332	0.945665933482763	1.27701205308788	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.LT	NA	DBF	LT	DBF.LT	FALSE	0.148852344644544	0.1486332845847	0.0226980583511223	0.106680106058796	0.11414583705866	0.186392496654949	0.19382052515104	1.29151266543571	1.14575972655638	0.697692771339563	0.442370438520346	0.52664411567649	2.48965604969579	3.02750601648463	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.LT	NA	DBF	LT	DBF.LT	FALSE	0.183633407649074	0.198704193294159	0.0792509848119908	0.0194341267730362	0.033292064490312	0.291459631657577	0.306213756932752	0.61659009629525	0.387388899001241	1.8246213407357	0.130307784801654	0.166773530825487	1.4932963421194	2.39370146515541	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.PxT	NA	DBF	PxT	DBF.PxT	FALSE	0.16646557328892	0.1656942023613	0.0216044704159296	0.127040349372594	0.135096383754906	0.201708351222986	0.209919571209667	1.0311645531879	0.938353585176452	0.532522028854495	0.321355800012665	0.393114747834795	1.98496373690667	2.32119870462333	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.PxT	NA	DBF	PxT	DBF.PxT	FALSE	0.152095210126092	0.165439021061237	0.0647134705708273	0.0175016406731595	0.0298373594004076	0.241313225677617	0.256425285403976	0.502645242658775	0.319647579429788	1.32782121084994	0.0712230416988895	0.102389471669971	1.2029480740738	1.99370586286245	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.QAc	NA	DBF	QAc	DBF.QAc	FALSE	0.345631131693856	0.345521807203119	0.0357320360735389	0.281253350661727	0.292419856768807	0.401251004375286	0.413276107887756	0.86796304218793	0.8189128160569	0.351503942829716	0.323332751022233	0.390408605348665	1.52972568184425	1.69939294119771	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.QAc	NA	DBF	QAc	DBF.QAc	FALSE	0.316944209901268	0.352615477371894	0.121733711340225	0.0298850209643306	0.0590856544467035	0.464105659409995	0.480092780154329	0.4649470973215	0.397879235954768	0.412220261187945	0.10964040266935	0.145564518508131	0.935797628190506	1.34314531627552	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.QM	NA	DBF	QM	DBF.QM	FALSE	0.446494682890355	0.44966284291908	0.0479187743340822	0.350732522006169	0.373838577441444	0.51394645906757	0.525534555328708	1.07187927809624	1.002458277247	0.448795003737922	0.419001202981333	0.491370834114575	1.88348371704305	2.17238118153733	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.QM	NA	DBF	QM	DBF.QM	FALSE	0.382433927604284	0.419539604697554	0.158447563659813	0.0334596940563786	0.0605126783616384	0.586757645123448	0.612562370644865	1.44251803443759	0.842751758460781	2.08595611225926	0.297545946693444	0.346032802892875	4.61823536068969	6.65077687471502	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.QS	NA	DBF	QS	DBF.QS	FALSE	0.366073622968928	0.367444425467193	0.0454347755227353	0.278778310103162	0.296253352109852	0.436460141845841	0.448736712238192	0.927364978878269	0.880052187117075	0.368527197860911	0.382541050356534	0.447956199951075	1.57691629016121	1.78002834943649	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.QS	NA	DBF	QS	DBF.QS	FALSE	0.376020281018869	0.414245881479234	0.163218687786528	0.0291574633865968	0.0554126089867168	0.594341689004085	0.621063145532146	0.975535755423459	0.728355210371848	1.10562715985924	0.269858429164328	0.314273574499622	2.41211213308014	3.67315632931809	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DBF	DBF.QV	NA	DBF	QV	DBF.QV	FALSE	0.225349170537634	0.226889222890854	0.0263899858166634	0.170211660950341	0.183733940560169	0.263876178802915	0.270757575444385	0.966842658255732	0.90385891363546	0.413952465275634	0.369871962367545	0.434225602723388	1.69283867567875	1.94204603513181	6.75215342642436	6.78056307700843	1.46659929289771	3.66748569760132	4.3208116345914	9.07349818739052	9.66554751699325	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DBF	DBF.QV	NA	DBF	QV	DBF.QV	FALSE	0.323705703775512	0.361467814337761	0.119232956518998	0.0323189866026779	0.0616267202240949	0.460736631903736	0.475307166912754	0.364334626198518	0.332333435600241	0.257874619508181	0.0602737161821225	0.0906126208017339	0.681854054668835	0.832257414565007	3.26266993061937	2.4769254410422	2.5924921837241	0.578366964839506	0.649678572713398	8.52289307623561	10.0596207065801	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	DNF	DNF.LL	NA	DNF	LL	DNF.LL	FALSE	0.262419328296941	0.261968402165236	0.0243276156682042	0.21572850286214	0.222942909279155	0.302971727587195	0.311370283154109	1.50564680294082	1.27430126977187	1.3295193176518	0.699684204490248	0.771800310801189	2.83625288941647	3.66184173326536	9.70130081377578	8.63664095263678	3.80023648822075	5.58154395928677	5.96017016844626	16.9567559889581	19.9023505010258	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	DNF	DNF.LL	NA	DNF	LL	DNF.LL	FALSE	0.188266388676023	0.196195542511564	0.0902451083607423	0.0155585130214121	0.0308383100596428	0.323935157657299	0.342690237185107	0.470925905122013	0.453150587921334	0.177849078668846	0.18275792574738	0.228228876842801	0.771638922931113	0.874923277065841	2.40419859683475	2.00993266260705	1.6872923584314	0.62151849709514	0.73629690362548	5.29057637566139	6.39137538012665	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.CJa	NA	EBF	CJa	EBF.CJa	FALSE	0.73183343078842	0.72428883390013	0.101617974209992	0.55810188720072	0.580668806849833	0.915045396424921	0.953095215189574	1.29084802678986	1.12185090194739	0.839865124398364	0.380084401501469	0.470592930752982	2.63874295652057	3.30236702297264	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.CJa	NA	EBF	CJa	EBF.CJa	FALSE	0.401310568131072	0.432450097952216	0.174644332051475	0.0346914524587956	0.069185335938379	0.648644790725635	0.686476598369029	0.517035578246592	0.428869233526083	0.597001835361427	0.0721457888478058	0.114896217136991	1.09422322177745	1.33766375136944	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.CS	NA	EBF	CS	EBF.CS	FALSE	0.287315175543295	0.286339184818081	0.0300476950696689	0.231578672405885	0.240281403316171	0.338842925947494	0.350330670613555	1.21455318326209	1.06938447186128	0.76361076259939	0.378433372054973	0.459929413397942	2.38879455966778	2.85413103109373	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.CS	NA	EBF	CS	EBF.CS	FALSE	0.395945973481926	0.407702207249149	0.193002759259841	0.0322641772084432	0.0625602185480947	0.70131036660578	0.74354832332359	0.992132619976494	0.702846837415235	2.95349879877465	0.171839400092048	0.227781520609399	2.0167505440791	2.95398849212197	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.MT	NA	EBF	MT	EBF.MT	FALSE	0.97298639941391	0.960848491569597	0.13610646184088	0.74345586711005	0.772260561966164	1.21646917888447	1.26840235202596	1.28352999373838	1.11676527584265	0.797434069711063	0.381725631211554	0.474702869918784	2.63247010592989	3.27426402167465	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.MT	NA	EBF	MT	EBF.MT	FALSE	0.336051405785199	0.301541196989013	0.223814549334233	0.0282049165262786	0.0512021284351559	0.750472543116543	0.893704779010933	0.53489935637484	0.391904269934286	0.878837468514747	0.0700574078647585	0.103538460658287	1.26633934633965	1.91009581923567	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.NS	NA	EBF	NS	EBF.NS	FALSE	0.518682918218199	0.510753013595679	0.0869618981326617	0.375537040844361	0.393164672555832	0.672357119072534	0.715209505525443	1.26800087120141	1.10667029603212	0.815158688057829	0.3792911885904	0.468594123706114	2.55236646740786	3.15203970955434	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.NS	NA	EBF	NS	EBF.NS	FALSE	0.332406758829327	0.30213432553881	0.217363030256499	0.0273770442506519	0.0514760557886548	0.721794329138879	0.852042189949159	0.560468566054938	0.396389869495647	1.03044527696029	0.0757460219568942	0.110558093746121	1.3241766810145	1.95742792270795	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.QAt	NA	EBF	QAt	EBF.QAt	FALSE	0.363824671511957	0.360868857800667	0.0491999791191879	0.276520747656365	0.289643743496697	0.449622462836575	0.468941365555196	1.34548122866919	1.25234688951231	0.54189101216774	0.582685239627668	0.676805689511041	2.30114744884759	2.63895840194811	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.QAt	NA	EBF	QAt	EBF.QAt	FALSE	0.204186472706824	0.213480107946348	0.0908226481564897	0.0243697247311114	0.0414443599795987	0.33850731159812	0.356402289035302	0.234248232229585	0.230384395014412	0.105697444973023	0.0451551142613614	0.0661997764002841	0.406661662566259	0.43461425921519	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	EBF	EBF.QG	NA	EBF	QG	EBF.QG	FALSE	0.918551322614554	0.912572905591705	0.0956738962253587	0.7478512736723	0.773046906133021	1.08556343057538	1.12251176892986	1.19242701528413	1.06129804187547	0.747401151650367	0.351813771989336	0.434604942763417	2.39323292421369	2.8802421651404	7.64714209748098	7.411264826465	1.75124861418844	4.87799950652124	5.28863839506647	10.694969970004	11.657131863762	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	EBF	EBF.QG	NA	EBF	QG	EBF.QG	FALSE	0.445579373848356	0.482095922897744	0.196396617590813	0.0384298808958474	0.0719172380869075	0.717794145365363	0.756686322120592	0.595914505421449	0.457081569172763	1.54834536814453	0.0794805422073278	0.118489861494641	1.19901026906786	1.49242960349633	3.6575939297286	1.25039771276509	128.724739456301	0.176075984234623	0.270320377551234	4.89249560035338	6.18819853697895	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	ENF	ENF.CJ	NA	ENF	CJ	ENF.CJ	FALSE	0.227861075917164	0.227215589398077	0.0282803502170916	0.173017378973484	0.18192581670865	0.274451701989111	0.285635704466433	1.121575339073	1.09711347066896	0.279981549645376	0.650198188619249	0.712374410279619	1.62584864787387	1.76415794619697	6.42283468328642	6.39506238875354	0.902534525243005	4.72643355671615	4.99508124941674	7.93519970541239	8.24330952252901	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	ENF	ENF.CJ	NA	ENF	CJ	ENF.CJ	FALSE	0.186215777667686	0.199134536541741	0.0828189581823051	0.0175777885028373	0.0317553840826914	0.303658891257318	0.320183273202734	0.35512287552809	0.346859163491896	0.149771687901441	0.117708890831617	0.15262004476809	0.577677095162504	0.680033732291569	2.3266515880835	1.97075358490505	1.44821809652223	0.647412752349211	0.737632642673027	5.03487356027957	5.79995959192696	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	ENF	ENF.CO	NA	ENF	CO	ENF.CO	FALSE	0.235590139675479	0.234406695670001	0.0271097726874144	0.185147721630499	0.192751825560835	0.282448433959266	0.292324387601482	1.29559263653788	1.25765356279514	0.327506483031842	0.765541882341399	0.831154121565779	1.88891019878691	2.03303157770767	6.42283468328642	6.39506238875354	0.902534525243005	4.72643355671615	4.99508124941674	7.93519970541239	8.24330952252901	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	ENF	ENF.CO	NA	ENF	CO	ENF.CO	FALSE	0.135688733962791	0.143517293816116	0.0623089823400519	0.0141461714551858	0.0247383840983951	0.227137025460743	0.239009833089222	0.376276947916016	0.357025351819346	0.131933557886323	0.178535436614113	0.209737102562692	0.616657145391656	0.719550667024268	2.3266515880835	1.97075358490505	1.44821809652223	0.647412752349211	0.737632642673027	5.03487356027957	5.79995959192696	befr.st = L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1	ENF	ENF.PD	NA	ENF	PD	ENF.PD	FALSE	0.260312905102135	0.260850685162883	0.0233012421606595	0.212956432329187	0.220816537877231	0.297855637982789	0.304758328184002	0.949856609013713	0.935089688873529	0.1965558242479	0.610780335005306	0.656592329014293	1.2892898138776	1.37493544866203	6.42283468328642	6.39506238875354	0.902534525243005	4.72643355671615	4.99508124941674	7.93519970541239	8.24330952252901	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0	ENF	ENF.PD	NA	ENF	PD	ENF.PD	FALSE	0.216691756297943	0.23847057836257	0.0882104107456975	0.0218804715984966	0.0422195838167638	0.32822005625191	0.33625963843831	0.266275066178943	0.264786061361931	0.107493914824313	0.0709185814767969	0.09384436346489	0.442903784015567	0.468147322251212	2.3266515880835	1.97075358490505	1.44821809652223	0.647412752349211	0.737632642673027	5.03487356027957	5.79995959192696	befr.st = L + A * exp(-k * rsd)
