sp_code	stand_id	plot	no	age	d	h	Bst	Bbr	Bf	Bcr	wd	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	species	PFT	Genus	Family
CL	14	6	5	63	0.259	12.9	167.9	149.014	13.245	93.952	0.667	0.259473	0.236606	0.0526852941988642	1272.42140800777	1.9664026206075	1634.50917821893	2.52597379392496	0.647080813803363	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	15	5	4	36	0.101	10.7	28.371	9.54	0.6	8.091	0.587	0.045522	0.040313	0.00801184666481737	845.986555950969	1.3574072115893	1023.72479240807	1.6425927884107	0.623237116119678	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	19	1	5	48	0.162	11.4	63.38	31.706	1.457	18.588	0.584	0.10732	0.099667	0.0206119894002026	899.58069325382	1.52324076995898	1072.78233320909	1.81651940675292	0.590570257174804	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	17	3	4	41	0.19	11.2	105.626	66.595	3.081	35.392	0.678	0.155661	0.141091	0.0283528736986479	1126.17804074238	1.65964819267983	1353.54391915766	1.9947172097779	0.678564316045766	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	15	5	1	32	0.116	10.6	33.649	10.612	0.524	7.645	0.504	0.06354	0.056512	0.0105683176866761	704.831602140384	1.33094594192992	825.149512118351	1.55814437278968	0.529571923197986	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	14	6	4	65	0.215	13.7	141.85	76.147	5.088	NA	0.668	0.214271	0.195379	0.036305030103047	1041.13482459129	1.57268241099753	NA	NA	0.662012124832572	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	18	2	3	39	0.108	9.5	27.672	15.511	1.37	9.594	0.526	0.049315	0.044269	0.00916088417786784	903.437088107067	1.61003902862099	1097.98235830883	1.95674327840416	0.561127446010342	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	14	6	1	35	0.092	10.7	21.757	8.036	0.734	7.345	0.632	0.034598	0.030319	0.006647610054996	882.334238973351	1.40308866112056	1094.62974738424	1.74068116008641	0.62885137869241	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	16	4	4	65	0.199	10.5	104.873	109.971	8.546	80.093	0.753	0.144084	0.128878	0.0311025526687024	1550.41503567363	2.13010021645228	2106.29216290497	2.89381442315944	0.727860137142223	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	18	2	1	56	0.193	11.4	82.582	81.025	4.425	41.201	0.528	0.156377	0.145218	0.0292552961883916	1074.53142086112	2.03472911772541	1338.00367061652	2.53363929185537	0.528095563925641	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	14	6	2	60	0.13	12.9	52.829	2.955	1.453	26.288	0.647	0.081821	0.072597	0.0132732289614169	699.53923809291	1.0834390202351	1020.82594932841	1.58104450207273	0.645665538187018	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	19	1	4	30	0.064	6.7	7.066	2.431	0.164	1.919	0.568	0.01239	0.010362	0.00321699087727595	779.741727199354	1.36725162751203	934.624697336562	1.63883385225021	0.570298627925747	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	19	1	3	35	0.118	8.95	25.349	5.61	0.781	9.844	0.563	0.044586	0.038291	0.0109358840271461	711.882653747813	1.25212039922679	932.669447808729	1.64045918971163	0.568541694702373	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	16	4	5	58	0.156	10.75	53.011	43.576	2.691	NA	0.576	0.09422	0.084209	0.0191134497044403	1053.68286987901	1.87278112089944	NA	NA	0.562630014858841	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	16	4	3	51	0.186	11	66.995	52.637	3.937	37.916	0.567	0.121101	0.108186	0.0271716348608981	1020.37968307446	1.84445107843869	1333.4737120255	2.41040376147474	0.553215910686122	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	17	3	1	52	0.132	7	45.397	84.915	3.838	67.716	0.894	0.048338	0.043795	0.0136847775990371	2775.24928627581	2.95504108200982	4176.13471802723	4.44668149877745	0.939157598576689	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	19	1	2	62	0.2	12.4	114.974	62.082	1.838	38.152	0.587	0.206304	0.182427	0.0314159265358979	867.137816038468	1.55595178040253	1052.06879168606	1.88778332492564	0.557303784706065	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	14	6	3	56	0.194	13.1	92.18	30.469	2.21	20.494	0.491	0.185495	0.166763	0.0295592452776264	673.112482816248	1.35451290952484	783.595245154856	1.57683879366457	0.496940618345508	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	19	1	1	76	0.218	12.45	169.898	144.562	4.578	NA	0.797	0.221894	0.198099	0.0373252623173003	1437.79462265767	1.87782081013314	NA	NA	0.765671897392449	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CL	18	2	4	44	0.169	11.5	65.048	41.954	2.295	24.995	0.598	0.111303	0.098859	0.0224317569447945	981.977125504254	1.68025150657976	1206.54429799736	2.06450621079818	0.584422701993657	Carpinus_laxiflora	DBF	Carpinus	Betulaceae
CO	107	2	1	18	0.059	6.9	4.416	1.121	1.504	NA	0.455	0.009925	0.01897	0.00273397100678652	709.420654911839	1.59442934782609	NA	NA	0.444937027707809	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	104	5	5	34	0.245	17.76	162.934	36.405	18.258	54.984	0.417	0.405983	0.228042	0.0471435247579318	535.975644300377	1.33549167147434	671.409886620868	1.67295346582052	0.401332075480993	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	105	4	5	33	0.203	15.94	100.891	15.342	13.184	NA	0.404	0.262671	0.055689	0.0323654729154454	492.696186484233	1.28274077965329	NA	NA	0.384096455261525	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	24	8	2	27	0.168	10.7	61.475	8.358	3.355	10.693	0.516	0.120213	0.11051	0.0221670777637296	608.819345661451	1.19053273688491	697.769791952617	1.36447336315575	0.511383960137423	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	104	5	3	36	0.223	16.96	145.118	27.483	19.139	NA	0.416	0.35852	0.198738	0.0390570652675917	534.809773513333	1.3212695875081	NA	NA	0.404769608390048	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	106	3	5	25	0.144	11.9	44.199	12.176	9.915	17.103	0.415	0.108693	0.018442	0.0162860163162095	609.8828811423	1.49980768795674	767.234320517421	1.88676214393991	0.406640722033618	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	105	4	1	34	0.157	14.1	55.434	7.191	7.849	NA	0.405	0.140144	0.064912	0.0193592793295837	502.868478136774	1.2713136342317	NA	NA	0.395550291129124	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	105	4	2	36	0.183	15.98	94.423	13.712	12.371	52.4	0.425	0.230882	0.077417	0.0263021990940171	521.937613153039	1.27623566292111	748.893374104521	1.83118519852155	0.408966485044308	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	106	3	1	26	0.108	12.57	26.133	3.039	2.898	NA	0.412	0.063827	0.022917	0.00916088417786784	502.451940401398	1.22718402020434	NA	NA	0.409434878656368	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	103	1	5	42	0.294	18.96	258.351	72.759	25.8	NA	0.437	0.614516	0.304536	0.0678866756514218	580.798547149301	1.38149262050466	NA	NA	0.420413789063263	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	25	7	3	13	0.112	6.2	10.547	4.984	2.192	2.836	0.405	0.02678	0.022688	0.00985203456165759	661.799850634802	1.68038304731203	767.699775952203	1.94927467526311	0.393838685586258	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	104	5	4	34	0.231	15.98	132.865	15.206	13.124	NA	0.404	0.340164	0.125697	0.0419096313970512	473.87436648205	1.21322394912129	NA	NA	0.390591009042697	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	105	4	4	36	0.186	15.7	90.798	15.095	11.759	58.652	0.411	0.225898	0.049296	0.0271716348608981	520.81913075813	1.29575541311483	780.458436993687	1.9417167779026	0.401942469610178	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	24	8	1	27	0.144	10.1	43.307	3.888	2.045	5.742	0.49	0.08766	0.080356	0.0162860163162095	561.715719826603	1.13699863763364	627.218799908738	1.26958690281017	0.494033766826375	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	105	4	3	36	0.178	15.94	79.152	12.748	10.172	NA	0.419	0.197499	0.092754	0.0248845554090847	516.822869989215	1.28956943602183	NA	NA	0.400771649476706	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	101	6	2	86	0.3	15.6	207.612	45.886	23.455	NA	0.408	0.525295	0.048733	0.0706858347057703	527.23326892508	1.33399321811841	NA	NA	0.395229347319125	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	20	12	1	68	0.224	18.8	194.164	12.563	3.753	14.058	0.525	0.368212	0.348552	0.0394081382466304	571.627214756716	1.08403205537587	609.806307236049	1.15643476648606	0.527315785471413	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	104	5	2	36	0.218	17.5	128.695	16.848	11.611	48.06	0.405	0.332423	0.172484	0.0373252623173003	472.753088685199	1.2211352422394	617.327922556502	1.59457632386651	0.387142285581924	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	103	1	1	42	0.246	17.15	168.81	42.408	22.154	NA	0.422	0.410246	0.284102	0.04752915525616	568.858684789127	1.38245364611101	NA	NA	0.411484816427217	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	24	8	3	27	0.221	12.1	147.815	9.741	4.875	12.353	0.686	0.216996	0.195811	0.0383596316984948	748.543751958561	1.09888035720326	805.471068591126	1.18245103676893	0.68118767166215	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	104	5	1	36	0.206	16.83	128.28	29.15	16.483	NA	0.413	0.319512	0.203233	0.0333291564619341	544.308194997371	1.35572965388213	NA	NA	0.401487268083828	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	21	11	3	62	0.348	16.7	300.584	104.771	21.676	102.85	0.392	0.75609	0.720508	0.0951148591800846	564.788583369705	1.42067109360445	700.81736301234	1.76283834136215	0.397550556150723	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	21	11	1	62	0.221	17.1	179.207	16.838	6.023	31.167	0.551	0.325342	0.306112	0.0383596316984948	621.094110197884	1.12756756153498	716.891763129261	1.30148375900495	0.550826514867432	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	21	11	2	62	0.261	18	236.676	29.347	8.572	21.637	0.495	0.48298	0.454113	0.0535021082887976	568.543210899002	1.16021480843009	613.342167377531	1.25163514678294	0.49003271356992	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	25	7	2	13	0.082	5.7	9.017	4.259	2.562	1.367	0.596	0.014876	0.013124	0.00528101725068444	1064.66792148427	1.75646001996229	1156.56090346867	1.90806254851946	0.606144124764722	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	106	3	4	27	0.142	11.6	42.174	8.532	6.384	NA	0.479	0.089569	0.013523	0.0158367685667461	637.385702642655	1.35367762128326	NA	NA	0.470854871663187	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	23	9	3	37	0.259	17.7	219.688	36.952	4.522	14.634	0.451	0.482357	0.458603	0.0526852941988642	541.428858708384	1.18878591456975	571.767383908599	1.25539856523797	0.455446899288286	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	101	6	1	89	0.286	14.33	203.189	69.235	42.555	NA	0.486	0.4383	0.065136	0.0642424281732577	718.637919233402	1.55017742102181	NA	NA	0.46358430298882	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	20	12	2	68	0.305	19.85	364.474	30.16	8.234	26.96	0.613	0.59407	0.560165	0.0730616641500476	678.149039675459	1.10534084735811	723.530897032336	1.17931045835917	0.613520292221455	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	25	7	1	13	0.072	5.1	7.498	2.405	1.614	0.909	0.794	0.011386	0.008234	0.00407150407905237	1011.50535745653	1.53600960256068	1091.34024240295	1.65724193118165	0.658528016862814	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	107	2	2	19	0.072	5.13	4.817	2.663	2.607	2.766	0.432	0.011902	0.190546	0.00407150407905237	847.504621072089	2.0940419348142	1079.90253738867	2.66825825202408	0.404721895479751	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	22	10	1	41	0.175	13	76.373	15.655	5.798	10.092	0.514	0.14894	0.137626	0.0240528187540468	656.814824761649	1.28089769944876	724.57365382033	1.4130386393097	0.512776957163959	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	20	12	3	68	0.423	21.5	602.024	86.409	14.715	35.003	0.481	1.253708	1.178258	0.140530507978542	560.854680675245	1.16797336983243	588.774260035032	1.22611557014338	0.480194750292732	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	106	3	3	26	0.124	11.96	32.04	6.572	7.418	NA	0.429	0.078181	0.009572	0.0120762821603992	588.761975416022	1.43664169787765	NA	NA	0.409818242283931	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	23	9	1	37	0.167	13.1	66.044	4.335	2.357	6.286	0.458	0.143208	0.132603	0.0219039693789914	507.904586335959	1.10132638846829	551.798782190939	1.19650536006299	0.461175353332216	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	23	9	2	37	0.21	13	119.555	11.975	4.8	NA	0.51	0.23302	0.210034	0.0346360590058275	585.057076645782	1.14031199029735	NA	NA	0.51306754784997	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	101	6	3	87	0.314	15.92	262.244	52.551	36.205	94.924	0.463	0.594391	0.250689	0.0774371173183348	590.520381365128	1.3384481627797	750.219973048044	1.70041640609509	0.441197797409449	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	106	3	2	26	0.116	10.55	25.434	3.141	4.561	6.933	0.458	0.059973	0.008533	0.0105683176866761	552.515298551015	1.30282299284422	668.117319460424	1.57541086734293	0.424090840878395	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	103	1	2	42	0.273	17.4	204.53	42.672	21.85	89.184	0.464	0.459717	0.316504	0.0585349397198484	585.25571166609	1.31546472400137	779.253323240167	1.7515083361854	0.444904147551646	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	103	1	4	43	0.277	17.6	216.129	39.539	20.45	91.621	0.458	0.495419	0.359711	0.0602628156793228	557.342370801281	1.27756108620315	742.278757980618	1.701479209176	0.436254968016972	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	107	2	5	19	0.097	6.95	11.346	5.853	4.34	NA	0.426	0.027082	0.137227	0.00738981131940659	795.325308322871	1.89837828309536	NA	NA	0.41894985599291	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	22	10	3	41	0.317	14.5	270.082	47.65	12.176	41.47	0.535	0.508113	0.471855	0.0789238760416462	649.280770222372	1.22151050421724	730.896473815864	1.37505646433305	0.531539244223234	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	107	2	4	19	0.096	5.67	8.711	4.377	4.706	3.838	0.408	0.022144	0.302702	0.00723822947387088	803.558526011561	2.04270462633452	976.878612716763	2.48329698082884	0.393379696531792	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	103	1	3	43	0.267	17.7	207.249	79.064	19.556	NA	0.413	0.514139	0.291011	0.0559902496704407	594.914993805177	1.47585271822783	NA	NA	0.403099161899797	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	101	6	4	89	0.316	14.84	234.562	68.271	33.416	113.317	0.444	0.545034	0.147816	0.0784267190042156	616.932154691267	1.4335186432585	824.840285193217	1.91661906020583	0.430362142545236	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	107	2	3	16	0.077	6.73	6.345	2.589	2.853	NA	0.403	0.015722	0.271798	0.00465662571078347	749.713776873171	1.85768321513002	NA	NA	0.403574608828393	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	101	6	5	87	0.351	15.95	260.023	87.775	43.566	NA	0.397	0.667548	0.038388	0.096761839128729	586.270949804359	1.5051130092338	NA	NA	0.389519555148094	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CO	22	10	2	41	0.225	14.1	137.204	19.93	7.603	23.679	0.496	0.277822	0.254208	0.0397607820219958	592.958800958887	1.2006719920702	678.189632210552	1.37325442406927	0.493855778160117	Chamaecyparis_obtusa	ENF	Chamaecyparis	Cupressaceae
CS	34	3	5	41	0.185	13.3	106.781	3.791	8.805	NA	0.491	0.2126	0.193268	0.0268802521422777	561.50987770461	1.11796106048829	NA	NA	0.502262464722483	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	10	NA	0.1	12.3	27.921	1.903	1.513	NA	0.48	0.056909	NA	0.00785398163397448	550.651039378657	1.12234518820959	NA	NA	0.490625384385598	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	8	NA	0.088	9	14.23	1.434	1.174	NA	0.501	0.031353	NA	0.00608212337734984	537.045896724396	1.18327477160928	NA	NA	0.453864064044908	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	35	2	1	23	0.122	9.2	30.962	10.489	2.623	NA	0.522	0.05995	0.055424	0.0116898662640076	735.179316096747	1.42348685485434	NA	NA	0.516463719766472	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	9	NA	0.12	13.4	37.722	5.722	2.357	NA	0.476	0.077088	NA	0.0113097335529233	594.139165628892	1.21417210116113	NA	NA	0.489336861768369	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	34	3	3	30	0.157	12.1	67.412	17.996	7.105	46.638	0.464	0.14163	0.132457	0.0193592793295837	653.202005224882	1.37235210348306	982.496646190779	2.06418738503531	0.475972604674151	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	34	3	1	26	0.086	11.6	30.049	3.499	0.831	NA	0.853	0.038731	0.034715	0.00580880481648753	887.635227595466	1.14409797331026	NA	NA	0.775838475639668	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	34	3	2	28	0.147	11.8	60.743	16.115	4.586	NA	0.572	0.10528	0.095789	0.0169716689128555	773.594224924012	1.34079647037519	NA	NA	0.576966185410334	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	7	NA	0.06	9.8	10.077	1.315	0.97	NA	0.582	0.016535	NA	0.00282743338823081	747.626247354097	1.22675399424432	NA	NA	0.609434532809193	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	34	3	4	37	0.154	12.1	72.471	5.632	3.102	85.88	0.591	0.127887	0.120668	0.0186265028431339	634.974626037048	1.1205171723862	1306.50496141125	2.3055429068179	0.56667995965188	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	33	4	5	49	0.23	11.8	159.124	45.383	12.516	NA	0.604	0.273307	0.257903	0.041547562843725	794.063086565657	1.36386088836379	NA	NA	0.58221706725404	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	33	4	3	41	0.182	12	109.256	23.279	8.022	NA	0.622	0.186198	0.171487	0.0260155287643771	754.879214599512	1.2864922750238	NA	NA	0.586773219905692	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	33	4	4	46	0.198	10.1	108.526	60.071	19.573	32.752	0.641	0.179581	0.162984	0.0307907495978336	1047.82799962134	1.73387022464663	1230.20809551122	2.03565965759357	0.604328965759184	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	5	NA	0.22	13.4	119.657	32.805	16.99	NA	0.426	0.271475	NA	0.0380132711084365	624.190072750714	1.41614782252605	NA	NA	0.440766184731559	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	6	NA	0.14	12.4	55.879	8.002	3.72	NA	0.485	0.115702	NA	0.01539380400259	584.268206253997	1.20977469174466	NA	NA	0.48295621510432	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	35	2	2	38	0.135	12.3	48.578	10.142	2.91	NA	0.548	0.090199	0.086275	0.0143138815279185	683.266998525482	1.26868129605994	NA	NA	0.538564729098992	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	35	2	3	40	0.165	13.4	92.466	16.764	5.837	60.952	0.556	0.176329	0.163335	0.0213824649984955	652.569911926002	1.24442497782969	998.241922769369	1.90360781260139	0.524394739379229	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	36	1	2	13	0.058	3.9	4.79	1.682	1.652	3.89	0.694	0.007164	0.006326	0.00264207942166902	1134.00335008375	1.69603340292276	1676.99609156896	2.50814196242171	0.668620882188721	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	35	2	5	43	0.222	12.9	134.917	54.392	12.228	128.013	0.578	0.251115	0.23204	0.0387075630848798	802.568544292456	1.49378506785653	1312.34693268025	2.44261286568779	0.537271767915099	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	33	4	2	41	0.149	11.8	62.144	14.853	2.953	NA	0.55	0.111586	0.102253	0.0174366246255867	716.487731435843	1.2865280638517	NA	NA	0.556915742118187	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	36	1	4	25	0.085	4.7	9.074	7.001	2.363	21.47	0.627	0.014586	0.012584	0.00567450173054657	1264.08885232415	2.03195944456689	2736.04826546003	4.39806039232973	0.622103386809269	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	36	1	5	28	0.106	6.4	19.909	7.289	3.491	NA	0.58	0.035029	0.030098	0.00882473376393373	876.102657797825	1.54146365965141	NA	NA	0.568357646521454	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	1	NA	0.16	12.5	66.152	6.933	4.899	NA	0.517	0.127976	NA	0.0201061929829747	609.364255797962	1.17886080541783	NA	NA	0.516909420516347	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1011	2	5	39	0.22	13	95.383	8.483	4.578	NA	0.5236	0.185679	0.10209	0.0380132711084365	584.040198406928	1.13693215772203	NA	NA	0.513698371921434	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	36	1	3	27	0.078	7.2	12.406	2.343	0.689	NA	0.618	0.020951	0.018389	0.00477836242611008	736.862202281514	1.24439787199742	NA	NA	0.592143573099136	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	36	1	1	15	0.051	6.9	3.915	0.451	0.134	NA	0.52	0.008365	0.006897	0.00204282062299676	537.955768081291	1.14942528735632	NA	NA	0.468021518230723	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	35	2	4	36	0.192	11	99.401	41.083	8.266	NA	0.587	0.167413	0.15536	0.0289529178954835	888.521202057188	1.49646381827145	NA	NA	0.593747200038229	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1012	1	3	43	0.166	12.9	81.348	14.972	4.719	NA	0.4787	0.17136	0.099031	0.0216424317905801	589.630018674136	1.24205880906722	NA	NA	0.474719887955182	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1011	2	1	21	0.087	7.7	15.146	1.82	1.05	NA	0.5314	0.027677	0.012437	0.00594467869875529	650.937601618673	1.18948897398653	NA	NA	0.547241391769339	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	3	NA	0.18	12.6	78.544	14.174	4.386	NA	0.517	0.151384	NA	0.0254469004940773	641.441631876552	1.23630067223467	NA	NA	0.518839507477673	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1012	1	4	50	0.2	12.5	78.502	31.13	6.818	40.69042426	0.3879	0.209196	0.121078	0.0314159265358979	556.655002963728	1.48340169677206	751.163618138014	2.00173784438613	0.375255741027553	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1011	2	2	27	0.12	9.5	25.996	7.497	1.164	19.13641817	0.5459	0.047567	0.025769	0.0113097335529233	728.59335253432	1.3331666410217	1130.89785292324	2.06929597515002	0.546513339079614	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	2	NA	0.208	13	117.317	14.844	7.212	NA	0.422	0.285565	NA	0.0339794661412272	488.06051161732	1.18800344366119	NA	NA	0.410824155621312	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1012	1	2	35	0.115	9.1	28.754	4.235	1.284	8.177144513	0.4856	0.058872	0.03473	0.0103868907109313	582.16129908955	1.19193851290255	721.058304677945	1.47632136443625	0.488415545590433	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
CS	1001	1	4	NA	0.24	12.6	143.615	32.984	15.567	NA	0.405	0.360362	NA	0.045238934211693	533.258223675082	1.33806357274658	NA	NA	0.398529811689357	Castanopsis_sieboldii	EBF	Castanopsis	Fagaceae
