sp_code	stand_id	latitude	longitude	altitude	slope	azimuth	ft1.forest_type	ft1.dominant_prop	ft2.richness	ft2.shannon	ft2.simpson	ft2.evenness	ft3.richness	ft3.shannon	ft3.simpson	ft3.evenness	fml.richness	fml.shannon	fml.simpson	fml.evenness	gns.richness	gns.shannon	gns.simpson	gns.evenness	sp.richness	sp.shannon	sp.simpson	sp.evenness	Gini_DBH	RaoQ_DBH	plot_size	m.d	med.d	sd.d	n.d	m.h	med.h	sd.h	n.h	wb.shape	wb.scale	se.shape	se.scale	species.1	sp_ba.1	sp_n.1	species.2	sp_ba.2	sp_n.2	species.3	sp_ba.3	sp_n.3	species	std	sp_ba.ha.1	sp_std.1	sp_m.d.1	sp_ba.ha.2	sp_std.2	sp_m.d.2	sp_ba.ha.3	sp_std.3	sp_m.d.3	dist.mmd	sdi	sdi.1	sdi.2	sdi.3
PD	172	35.22	127.43	155	31	150	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.229959654867208	0	0.04	0.138511541247737	0.115	0.0545685470810082	85	12.0117647058824	11.8	1.76590808723133	85	2.48976461756123	0.144084408794257	0.197315540220568	0.00666557964871551	Pinus_densiflora	1.28079826513651	85	NA	NA	NA	NA	NA	NA	Pinus_densiflora	2125	32.0199566284128	2125	0.138511541247737	NA	NA	NA	NA	NA	NA	-0.0235115412477369	324.934232192025	324.934232192025	NA	NA
PD	185	35.35	126.67	400	5	285	mono_N	0.926701010092051	2	0.262090005910483	0.135852495972847	0.378115951793613	2	0.262090005910483	0.135852495972847	0.378115951793613	2	0.262090005910483	0.135852495972847	0.378115951793613	2	0.262090005910483	0.135852495972847	0.378115951793613	3	0.312881155558424	0.138537706067908	0.284796701061611	0.134944400665441	0.00082745005419689	0.04	0.241781275505745	0.225	0.0579442703081026	27	11.5925925925926	11.5	0.656872500171442	27	4.32739238172418	0.257525231790743	0.614833837784777	0.0121493731782899	Pinus_densiflora	1.14878461484185	25	Quercus_mongolica	0.0463769761504559	1	Quercus_variabilis	0.044488093567485	1	Pinus_densiflora	675	28.7196153710463	625	0.241882450789635	1.1594244037614	25	0.243	1.11220233918713	25	0.238	-0.0167812755057454	252.376383804427	233.838803267481	9.42300978114725	9.11376002307525
PD	186	35.35	126.66	263	10	239	mono_N	0.943230352554101	2	0.217984985247119	0.107093709149535	0.314485857204273	2	0.217984985247119	0.107093709149535	0.314485857204273	2	0.217984985247119	0.107093709149535	0.314485857204273	2	0.217984985247119	0.107093709149535	0.314485857204273	4	0.491304867067522	0.221690302946837	0.354401547641463	0.122327617801563	0.00580121428939891	0.04	0.235002489801206	0.216	0.0499667141749326	47	13.3148936170213	13.1	1.05479829586437	47	5.01944724599901	0.249938359908227	0.556728445110651	0.00769530996100004	Pinus_densiflora	1.79179166201167	42	Pinus_rigida	0.131080597276544	3	Quercus_mongolica	0.0674256469295075	1	Pinus_densiflora	1175	44.7947915502918	1050	0.233063449362124	3.2770149319136	75	0.235865074424624	1.68564117323769	25	0.293	-0.0190024898012061	419.721034617123	370.115186767045	26.9487090824314	12.7237200019912
PD	171	34.98	127.01	145	5	355	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.233293451383905	0	0.04	0.0511519677971807	0.045	0.0194309601404966	63	5.44603174603175	5.5	0.654962544318227	63	2.69481394312392	0.0534359413560914	0.270216636659151	0.00263039456358343	Pinus_densiflora	0.129465818652599	63	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1575	3.23664546631497	1575	0.0511519677971807	NA	NA	NA	NA	NA	NA	-0.00615196779718069	48.6806296400292	48.6806296400292	NA	NA
PD	170	35.2	127.42	96	26	190	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.122891169187466	0	0.04	0.177195199960069	0.172500724636159	0.0377104570567445	36	10.6638888888889	10.7	1.53774468952383	36	5.30278448319475	0.188237537701882	0.693925569402846	0.00624425857504579	Pinus_densiflora	0.887761462227528	36	NA	NA	NA	NA	NA	NA	Pinus_densiflora	900	22.1940365556882	900	0.177195199960069	NA	NA	NA	NA	NA	NA	-0.00469447532391004	204.342855667167	204.342855667167	NA	NA
PD	122	35.44	126.77	273	21	270	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.154237312396671	0	0.04	0.250504725797856	0.243504620079373	0.0666893789297223	34	16.3823529411765	16.55	1.28569532849675	34	4.10859190282895	0.266440829739441	0.545641188652564	0.0117315087093671	Pinus_densiflora	1.675716882045	34	NA	NA	NA	NA	NA	NA	Pinus_densiflora	850	41.892922051125	850	0.250504725797856	NA	NA	NA	NA	NA	NA	-0.00700010571848217	336.410890590946	336.410890590946	NA	NA
PD	61	37.57	127.64	251	27.9	43	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.118955690384262	0	0.04	0.252407455930929	0.23	0.0548482755730144	21	16.647619047619	16.4	1.04193044279311	21	4.88976490209636	0.268308392822138	0.793340979048872	0.0126840181933089	Pinus_densiflora	1.05078420280945	21	NA	NA	NA	NA	NA	NA	Pinus_densiflora	525	26.2696050702362	525	0.252407455930929	NA	NA	NA	NA	NA	NA	-0.0224074559309289	210.322078795181	210.322078795181	NA	NA
PD	201	36.14	127.79	240	30	193	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.280436727177057	0	0.04	0.151957450184802	0.123	0.069940456013579	75	7.68	7.6	1.6779975195678	75	2.09941040528745	0.153597737706637	0.183256027536202	0.00896518440013301	Pinus_densiflora	1.3601761013166	75	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1875	34.0044025329151	1875	0.151957450184802	NA	NA	NA	NA	NA	NA	-0.0289574501848023	332.672301145386	332.672301145386	NA	NA
PD	153	35.21	128.17	520	27	210	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.113488909990824	0	0.04	0.160212359073824	0.159	0.0321510042584976	49	10.8326530612245	10.9	0.463855111673732	49	5.08593391048498	0.170140975986763	0.523914467063537	0.00506597664355473	Pinus_densiflora	0.987820402846199	49	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1225	24.695510071155	1225	0.160212359073824	NA	NA	NA	NA	NA	NA	-0.00121235907382425	236.605457296382	236.605457296382	NA	NA
PD	205	36.46	126.68	337	5	220	mono_N	0.956240264115222	2	0.179714013355358	0.0836896428001441	0.259272515846028	2	0.179714013355358	0.0836896428001441	0.259272515846028	2	0.179714013355358	0.0836896428001441	0.259272515846028	2	0.179714013355358	0.0836896428001441	0.259272515846028	3	0.208329691097693	0.0845729840738254	0.189629856908172	0.126907983090084	0.00169574865890503	0.04	0.180079023057808	0.179	0.0399595676334785	33	10.1606060606061	10.2	0.371600755128567	33	4.7789075060492	0.19156558226053	0.622371309118535	0.00739030514364993	Pinus_densiflora	0.803705794586243	31	Quercus_variabilis	0.0235061816323222	1	Quercus_mongolica	0.0132732289614169	1	Pinus_densiflora	825	20.0926448646561	775	0.181686543255135	0.587654540808056	25	0.173	0.331830724035422	25	0.13	-0.00107902305780799	192.23117908302	183.175042047698	5.46204870371153	3.45279388015845
PD	187	35.35	126.66	249	5	339	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0758392434988177	0	0.04	0.0682788400604463	0.065	0.00920923449587423	25	3.924	3.8	0.309946231896222	25	8.56130986419024	0.0716432203560697	1.35205497712368	0.00176557439443054	Pinus_densiflora	0.0915381559439726	25	NA	NA	NA	NA	NA	NA	Pinus_densiflora	625	2.28845389859931	625	0.0682788400604463	NA	NA	NA	NA	NA	NA	-0.00327884006044625	30.7086572748745	30.7086572748745	NA	NA
PD	159	35.46	127.96	766	20	240	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.143575909967532	0	0.04	0.199662051433438	0.194608581516849	0.0494177548331935	46	13.7913043478261	13.85	0.302453733436314	46	4.46726582327932	0.212327293158455	0.513167760657998	0.00738832874763726	Pinus_densiflora	1.44025294186212	46	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1150	36.0063235465529	1150	0.199662051433438	NA	NA	NA	NA	NA	NA	-0.00505346991658881	316.245044171539	316.245044171539	NA	NA
PD	116	35.29	126.6	150	7	270	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.181602608437901	0	0.04	0.24045581714735	0.236	0.0757200086135329	29	15.9034482758621	16.3	2.00721604620869	29	3.51436073195937	0.253909851881215	0.529847049688616	0.0140306622355912	Pinus_densiflora	1.31691715587483	29	NA	NA	NA	NA	NA	NA	Pinus_densiflora	725	32.9229288968709	725	0.24045581714735	NA	NA	NA	NA	NA	NA	-0.00445581714735038	268.689817303965	268.689817303965	NA	NA
PD	169	34.98	127.43	177	30	135	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.180698730751885	0	0.04	0.134542659676131	0.131003816738292	0.0410628353648766	44	8.64090909090909	8.3	1.16545593070998	44	3.50931117446595	0.142823104589301	0.413668593196009	0.00647557230768915	Pinus_densiflora	0.625550787590146	44	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1100	15.6387696897536	1100	0.134542659676131	NA	NA	NA	NA	NA	NA	-0.00353884293783921	160.533089254462	160.533089254462	NA	NA
PD	151	35.35	127.73	746	20	240	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.184351485516523	0	0.04	0.189099943050067	0.162	0.0612827774211194	52	14.5903846153846	14.5	0.683204564256869	52	3.06664835106815	0.200183301768719	0.307308816039334	0.00960782006737783	Pinus_densiflora	1.46041411271653	52	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1300	36.5103528179132	1300	0.189099943050067	NA	NA	NA	NA	NA	NA	-0.0270999430500667	327.630715527849	327.630715527849	NA	NA
PD	202	35.95	127.82	545	32	92	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.1434866483907	0	0.04	0.207510757036146	0.201	0.0523253397167241	35	14.2114285714286	14.3	1.86701577367725	35	4.42564123502947	0.220338116448711	0.585271108278637	0.00885116502068173	Pinus_densiflora	1.18369320701038	35	NA	NA	NA	NA	NA	NA	Pinus_densiflora	875	29.5923301752595	875	0.207510757036146	NA	NA	NA	NA	NA	NA	-0.00651075703614565	255.982221602088	255.982221602088	NA	NA
PD	120	35.34	126.42	73	13	315	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.192175697865353	0	0.04	0.160610865136827	0.151013244452266	0.0517963220157472	40	10.2675	10.35	2.23874821937251	40	3.32915803399577	0.170006568713388	0.418300900101364	0.00850611960324542	Pinus_densiflora	0.810400528531043	40	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1000	20.2600132132761	1000	0.160610865136827	NA	NA	NA	NA	NA	NA	-0.00959762068456041	193.918977728803	193.918977728803	NA	NA
PD	199	36.78	127.78	202	28	290	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.24197445334488	0	0.04	0.135077397168462	0.102	0.0627221899990711	31	11.6032258064516	11.6	0.14940743169321	31	2.0705091103047	0.136285538017112	0.251250922191212	0.0125918935201969	Pinus_densiflora	0.444239265375355	31	NA	NA	NA	NA	NA	NA	Pinus_densiflora	775	11.1059816343839	775	0.135077397168462	NA	NA	NA	NA	NA	NA	-0.0330773971684621	113.825213535197	113.825213535197	NA	NA
PD	115	35.15	126.57	130	25	135	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.11998982706002	0	0.01	0.100479351112554	0.0961873172512884	0.0213544029725907	20	7.895	7.9	0.0759154654516251	20	5.14869662843024	0.106871005655642	0.886723973787335	0.00491538397113799	Pinus_densiflora	0.15858916794954	20	NA	NA	NA	NA	NA	NA	Pinus_densiflora	2000	15.858916794954	2000	0.100479351112554	NA	NA	NA	NA	NA	NA	-0.00429203386126607	182.69003488203	182.69003488203	NA	NA
PD	200	35.57	127.54	366	32	251	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.111682207565765	0	0.04	0.199479767840696	0.196	0.0404814710077276	45	14.3844444444444	14.5	1.07871041601357	45	5.39452193118383	0.211305869703897	0.599423936701032	0.0061565835661564	Pinus_densiflora	1.40637165049131	45	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1125	35.1592912622829	1125	0.199479767840696	NA	NA	NA	NA	NA	NA	-0.00347976784069551	308.91695647073	308.91695647073	NA	NA
PD	114	35.11	126.56	120	23	270	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.157994127342787	0	0.04	0.113139066090639	0.105	0.0311103233147579	29	8.12413793103448	8.1	0.462643933135403	29	3.82478082402744	0.120520978111146	0.538807352066227	0.00620237298769298	Pinus_densiflora	0.291550008429257	29	NA	NA	NA	NA	NA	NA	Pinus_densiflora	725	7.28875021073143	725	0.113139066090639	NA	NA	NA	NA	NA	NA	-0.0081390660906394	80.1194163450075	80.1194163450075	NA	NA
PD	152	35.21	127.72	520	25	200	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.140444650807091	0	0.04	0.261336997602309	0.249540577862599	0.064159302318282	38	17.8868421052632	17.95	0.734541979972141	38	4.40334626766797	0.277937882552974	0.54285428819868	0.0108116835991996	Pinus_densiflora	2.03833364328927	38	NA	NA	NA	NA	NA	NA	Pinus_densiflora	950	50.9583410822318	950	0.261336997602309	NA	NA	NA	NA	NA	NA	-0.0117964197397101	402.422828884238	402.422828884238	NA	NA
PD	204	36.42	127.2	110	30	154	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.133488728276849	0	0.04	0.153151918708456	0.142	0.035699258743424	49	9.73469387755103	9.7	0.428928422742927	49	4.8032483021295	0.162764968435146	0.538980042082816	0.005101587763208	Pinus_densiflora	0.902673817155955	49	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1225	22.5668454288989	1225	0.153151918708456	NA	NA	NA	NA	NA	NA	-0.0111519187084564	220.094491064825	220.094491064825	NA	NA
PD	168	34.96	127.46	328	27	180	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.224974993179956	0	0.04	0.119557475717748	0.103004854254545	0.0471467631203593	100	10.037	9.9	1.28445680851062	100	2.44535118864394	0.124177606458116	0.172006374826969	0.00539304658607589	Pinus_densiflora	1.12264734936215	100	NA	NA	NA	NA	NA	NA	Pinus_densiflora	2500	28.0661837340537	2500	0.119557475717748	NA	NA	NA	NA	NA	NA	-0.0165526214632037	301.857684016984	301.857684016984	NA	NA
PD	188	36.45	126.67	490	5	187	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.123970321017566	0	0.04	0.20011756160202	0.192516233081785	0.043687461227183	52	12.2057692307692	12.2	1.13800883237526	52	5.00003203071525	0.212579755652694	0.529999640779338	0.0062265108478746	Pinus_densiflora	1.63554926377436	52	NA	NA	NA	NA	NA	NA	Pinus_densiflora	1300	40.8887315943591	1300	0.20011756160202	NA	NA	NA	NA	NA	NA	-0.00760132852023593	358.804322512271	358.804322512271	NA	NA
PD	203	35.99	127.66	360	36	305	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.17251210107474	0	0.04	0.176179888015563	0.169002958553985	0.0515343541855244	34	13.2058823529412	13.35	1.6292666460471	34	3.72119982034586	0.18740915992504	0.505372934664306	0.00912663398730325	Pinus_densiflora	0.828860526963536	34	NA	NA	NA	NA	NA	NA	Pinus_densiflora	850	20.7215131740884	850	0.176179888015563	NA	NA	NA	NA	NA	NA	-0.00717692946157836	191.218716524101	191.218716524101	NA	NA
PD	189	36.45	126.68	195	15	223	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.147416870994107	0	0.04	0.198036659531811	0.18	0.0520620931048833	27	11.5888888888889	11.3	1.50877773592079	27	3.94405661552275	0.211144769508924	0.568366267869885	0.0109444428312999	Pinus_densiflora	0.831658115221558	27	NA	NA	NA	NA	NA	NA	Pinus_densiflora	675	20.7914528805389	675	0.198036659531811	NA	NA	NA	NA	NA	NA	-0.0180366595318112	183.202760034952	183.202760034952	NA	NA
PDe	45	37	128.82	572	0	50	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.122815613261473	0	0.01	0.185519022454054	0.17	0.0416410177466204	13	16.9076923076923	16.1	3.19647241462145	13	4.80619157106065	0.197587087279492	1.01197099062608	0.0121064796754879	Pinus_densiflora	0.351406773258103	13	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	1300	35.1406773258103	1300	0.185519022454054	NA	NA	NA	NA	NA	NA	-0.0155190224540537	317.730110819742	317.730110819742	NA	NA
PDe	41	37	128.82	638	6	0	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0938656164220074	0	0.04	0.262088301489742	0.255196003103497	0.0437844169014353	18	14.3666666666667	14.35	1.04205678969103	18	6.86293039762771	0.276736453836721	1.26192024779072	0.0100452919775267	Pinus_densiflora	0.97108592417869	18	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	450	24.2771481044672	450	0.262088301489742	NA	NA	NA	NA	NA	NA	-0.00689229838624489	191.501656143207	191.501656143207	NA	NA
PDe	42	36.89	128.74	683	24	105	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.141882673942701	0	0.005	0.0581304898151895	0.06	0.0147169882649183	13	5.25384615384615	5.3	0.133012434352235	13	4.64246506873265	0.0618293830386163	1.03789553548084	0.00388343610704661	Pinus_densiflora	0.0345017559198865	13	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	2600	6.9003511839773	2600	0.0581304898151895	NA	NA	NA	NA	NA	NA	0.00186951018481053	98.671857489256	98.671857489256	NA	NA
PDe	44	36.9	128.82	611	3	350	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0996129326047358	0	0.02	0.174208029378671	0.177517604760767	0.0312366638210079	16	12.85625	12.9	0.051234753829798	16	6.92143818711928	0.183985291985897	1.40846785171027	0.00698508439416185	Pinus_densiflora	0.381369713191716	16	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	800	19.0684856595858	800	0.174208029378671	NA	NA	NA	NA	NA	NA	0.00330957538209603	176.748591209649	176.748591209649	NA	NA
PDe	138	37.99	128.2	811	10	0	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.142794904775736	0	0.04	0.508690475633268	0.512445119012758	0.134677881881666	14	23.2428571428571	23.75	2.66132248377331	14	4.66167033455526	0.538645747068456	1.04311229636292	0.032214572135977	Pinus_densiflora	2.84528077609586	14	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	350	71.1320194023964	350	0.508690475633268	NA	NA	NA	NA	NA	NA	0.00375464337949083	431.795037250651	431.795037250651	NA	NA
PDe	148	37.99	128.2	710	35	68	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.103219954648526	0	0.04	0.224183853120603	0.230504880642471	0.0415255153014702	20	15.295	15.35	0.163755273117186	20	6.72639042970888	0.236898116088974	1.2320133451616	0.00826891739077902	Pinus_densiflora	0.789457101105886	20	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	500	19.7364275276472	500	0.224183853120603	NA	NA	NA	NA	NA	NA	0.00632102752186864	165.592825637667	165.592825637667	NA	NA
PDe	28	37.22	129.3	308	20	218	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.153888334995015	0	0.01	0.0519552692226688	0.0505024751868658	0.0139294273883897	20	4.16	4.2	0.647586612780585	20	4.30252736399721	0.0552322744669797	0.777171920639931	0.00301279977849899	Pinus_densiflora	0.042401290647338	20	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	2000	4.2401290647338	2000	0.0519552692226688	NA	NA	NA	NA	NA	NA	-0.001452794035803	63.3821646288932	63.3821646288932	NA	NA
PDe	26	37.09	129.15	540	22	30	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.123930978971727	0	0.01	0.283003091855902	0.27435743110038	0.0649649672492565	12	21.4666666666667	21.5	1.28723334985142	12	4.54654778726831	0.301222694431891	0.94981721549723	0.0203030328525569	Pinus_densiflora	0.75483753546149	12	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	1200	75.483753546149	1200	0.283003091855902	NA	NA	NA	NA	NA	NA	-0.00864566075552137	577.640525667216	577.640525667216	NA	NA
PDe	27	37.09	129.15	566	15	30	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0634408602150538	0	0.01	0.347168226912801	0.338	0.0460356142326545	9	24.9666666666667	24.9	0.911043357914429	9	7.22133771835208	0.364709125973023	1.6630652871709	0.0179446989084919	Pinus_densiflora	0.851946520578441	9	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	900	85.1946520578441	900	0.3471682269128	NA	NA	NA	NA	NA	NA	-0.00916822691280056	601.39626646291	601.39626646291	NA	NA
PDe	43	37	128.8	634	13	33	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0828111946533	0	0.09	0.494527191221214	0.495025251881154	0.0794071439197665	14	21.0357142857143	21.3	2.72837149028702	14	8.53698757767923	0.518544319405244	1.88368565180673	0.0169562536579112	Pinus_densiflora	2.68904623184018	14	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	155.555555555556	29.8782914648909	155.555555555556	0.494527191221214	NA	NA	NA	NA	NA	NA	0.000498060659940347	183.405486290796	183.405486290796	NA	NA
PDe	139	37.99	128.2	774	10	62	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0979365568216816	0	0.04	0.2641949280361	0.242	0.0491988143488574	25	18.072	17.6	1.4333875958721	25	5.40776036909507	0.280484563306219	0.789741017310093	0.0110365831699816	Pinus_densiflora	1.3704993747763	25	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	625	34.2624843694075	625	0.2641949280361	NA	NA	NA	NA	NA	NA	-0.0221949280360999	269.414127349538	269.414127349538	NA	NA
PDe	143	37.99	128.2	769	15	40	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.112194402914359	0	0.04	0.28639040056968	0.276	0.0575615612482265	13	17.4615384615385	17.4	1.04605485957036	13	5.66076497500356	0.303804943057988	1.21155198943957	0.015735323290517	Pinus_densiflora	0.83743314791702	13	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	325	20.9358286979255	325	0.28639040056968	NA	NA	NA	NA	NA	NA	-0.0103904005696795	159.460546594662	159.460546594662	NA	NA
PDe	145	37.99	128.2	769	15	40	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.105064172719133	0	0.04	0.212516904698447	0.202	0.0393677302091216	23	15.8565217391304	15.7	1.02239739958968	23	6.2480163779146	0.225020847781486	1.03308520140086	0.00792759047635967	Pinus_densiflora	0.81583941081257	23	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	575	20.3959852703143	575	0.212516904698447	NA	NA	NA	NA	NA	NA	-0.0105169046984467	174.777670694439	174.777670694439	NA	NA
PDe	40	37	128.8	626	15	35	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.127915011228191	0	0.04	0.303058810888486	0.27	0.07045086355627	14	17.0142857142857	16.4	1.93345332455732	14	4.58115550656959	0.322923461171573	0.919966453204745	0.0200081262195584	Pinus_densiflora	1.00988459345052	14	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	350	25.2471148362631	350	0.303058810888486	NA	NA	NA	NA	NA	NA	-0.0330588108884856	188.048687604799	188.048687604799	NA	NA
PDe	155	37.98	128.2	607	40	127	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.304764325756259	0	0.04	0.116179004022283	0.082	0.0756922685100342	41	6.04634146341463	6.1	1.68019307833588	41	1.48246685008903	0.0997171999608367	0.144420993537123	0.0111824045622395	Pinus_densiflora	0.434639343624148	41	NA	NA	NA	NA	NA	NA	Pinus_densiflora_e	1025	10.8659835906037	1025	0.116179004022283	NA	NA	NA	NA	NA	NA	-0.0341790040222835	118.196687704902	118.196687704902	NA	NA
PK	125	37.82	127.85	411	28	8	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0948768332621388	0	0.04	0.284901175848749	0.277	0.0484406165664036	25	18.832	18.8	1.44156165320808	25	6.20054017893119	0.301280551285415	0.914880264853508	0.0103037888126509	Pinus_koraiensis	1.59374330493488	25	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	625	39.843582623372	625	0.284901175848749	NA	NA	NA	NA	NA	NA	-0.00790117584874933	304.099593316556	304.099593316556	NA	NA
PK	160	37.89	128.71	327	20.7	110	mono_N	0.930680755776604	2	0.251874473127917	0.129028173207387	0.363378053308166	2	0.251874473127917	0.129028173207387	0.363378053308166	2	0.251874473127917	0.129028173207387	0.363378053308166	2	0.251874473127917	0.129028173207387	0.363378053308166	3	0.278205332037776	0.130090724617795	0.253233406277528	0.169570352484187	0.0111471058295851	0.04	0.162399595354879	0.173	0.0474691053885214	35	9.12571428571429	9.6	1.16248791445782	35	3.93049537437674	0.172469671361537	0.552356810034595	0.00778539477398767	Pinus_koraiensis	0.674727708193114	27	Quercus_variabilis	0.0438935471577932	7	Quercus_serrata	0.00636172512351933	1	Pinus_koraiensis	875	16.8681927048278	675	0.178376422624034	1.09733867894483	175	0.0893524322156769	0.159043128087983	25	0.09	0.0106004046451206	172.722315040606	154.900187658432	13.2408342978959	1.91359840554355
PK	10	37.81	127.89	507	32	285	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.113247641080294	0	0.04	0.271603084102736	0.266504221354935	0.0545388706662252	34	16.1147058823529	16.25	2.10138949023291	34	5.73441595780776	0.287751676006966	0.767631169210538	0.00906360415717712	Pinus_koraiensis	1.96987284158041	34	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	850	49.2468210395102	850	0.271603084102736	NA	NA	NA	NA	NA	NA	-0.00509886274780086	383.032547325573	383.032547325573	NA	NA
PK	9	37.81	127.89	510	29	315	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.087208837748212	0	0.04	0.234559575469526	0.227500549449886	0.0367091853044206	36	14.7138888888889	14.7	0.179129287352185	36	6.6457960991208	0.247497091560286	0.811684067042416	0.00658246228349292	Pinus_koraiensis	1.55560279932397	36	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	900	38.8900699830993	900	0.234559575469526	NA	NA	NA	NA	NA	NA	-0.00705902601964042	320.516510944965	320.516510944965	NA	NA
