model	model_structure	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_comparison_model
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.121621819536633	0.526436920465018	0.515676036514513	0.14482474331553	0.28308699437712	0.322761144004252	0.367666770878253	0.442312125392447	0.515676036514513	0.589705728809617	0.681806746535876	0.766739336144459	0.862556840874207	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.131993389233554	0.520459953216037	0.510571715625292	0.143059759199443	0.278859322239266	0.31804643538341	0.363614592271303	0.437453059302618	0.510571715625292	0.582837577635816	0.673097730846055	0.757186610489428	0.852681841463193	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.142364958930476	0.514644419703653	0.505571708705616	0.141410621003857	0.27438238628069	0.313502234583944	0.358522018595196	0.433010797398235	0.505571708705616	0.576936290066696	0.665730366206087	0.748775966061479	0.842891250669324	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.152736528627397	0.508984540857703	0.500052253337495	0.139865866427067	0.270137015993361	0.31036102156492	0.354128722237764	0.428539582196495	0.500052253337495	0.570957763597605	0.658874373075827	0.740857623878249	0.833530704338366	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.163108098324318	0.503474794294245	0.495199748292743	0.138415172790839	0.265790859632663	0.305838586729414	0.349996470038181	0.423623707504401	0.495199748292743	0.564874053390319	0.650331857988915	0.730206403860033	0.822865648031751	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.173479668021239	0.498109900779806	0.490412538929023	0.137049255476123	0.261195994706322	0.301433779590969	0.345368305151943	0.419260453363142	0.490412538929023	0.558927637858121	0.644251124886739	0.721073589064326	0.812361433567454	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.183851237718161	0.492884811521577	0.485755494221591	0.135759773482749	0.257147683567885	0.297667256475803	0.341691659316474	0.415207854596394	0.485755494221591	0.553144327260959	0.63718688412045	0.712361806612712	0.801855662574673	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.194222807415082	0.487794696226365	0.481180173739235	0.134539241940855	0.252365739861504	0.292556565793613	0.337961603032498	0.410380981650633	0.481180173739235	0.547987864503019	0.631137374531575	0.704963674413211	0.793692176966858	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.204594377112003	0.482834931875384	0.476223602425076	0.133380951349502	0.24898068559319	0.288017245260165	0.334072920922788	0.406272197528146	0.476223602425076	0.542284941634328	0.623941658956351	0.696756220270212	0.787075182062999	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.214965946808924	0.478001092166159	0.471816627283348	0.132278893273041	0.245318688670192	0.284314793376132	0.330003826216334	0.40223559535142	0.471816627283348	0.537074902539456	0.617697361185455	0.690507806312495	0.77805123263356	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.225337516505845	0.473288937576474	0.467326769083344	0.131227692189937	0.241287498527199	0.281119896123607	0.326284838963396	0.398419100906062	0.467326769083344	0.532224750039335	0.611670827006325	0.683901396814612	0.768516246670006	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.235709086202767	0.468694406008665	0.462973180756645	0.1302225431624	0.238702717323435	0.277265501198099	0.322215956226957	0.394191182655559	0.462973180756645	0.527296704745193	0.606725628826935	0.677589826956976	0.761043891144322	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.246080655899688	0.464213603975764	0.458707820583775	0.129259154978029	0.234952172484251	0.272712512040447	0.319088429132665	0.390462072549184	0.458707820583775	0.522345516530211	0.601271966756921	0.671277368148471	0.755428890394434	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.256452225596609	0.459842798293795	0.45454414971079	0.128333698405799	0.230431304277114	0.268476175517321	0.315712765647325	0.386788864156023	0.45454414971079	0.517982554031144	0.595341488724395	0.665257192782378	0.750435551773608	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.26682379529353	0.455578408247178	0.450489178300546	0.127442759207246	0.226075194690486	0.264585602848675	0.312096373339891	0.383204519886958	0.450489178300546	0.513402749589257	0.590265753334114	0.658664014155412	0.743204974800487	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.277195364990451	0.451416998196621	0.44663123607368	0.126583295548161	0.222697950421546	0.260607968118343	0.308629905796577	0.379599246981618	0.44663123607368	0.509066641593552	0.585685367512027	0.652987466255155	0.736286830428655	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.287566934687373	0.447355270601102	0.442587160097929	0.125752599465536	0.219119754165372	0.257574423280105	0.305531560952752	0.375940275039508	0.442587160097929	0.504579634727538	0.580625905334224	0.647635608058038	0.729405221004034	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.297938504384294	0.443390059427562	0.438855757566612	0.124948262057618	0.215292422115696	0.254568795485437	0.302356217069858	0.372694372986336	0.438855757566612	0.50045227030158	0.575146964041416	0.642506893494373	0.720365809850512	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.308310074081215	0.439518323923836	0.435040221049009	0.124168142080741	0.211473218984714	0.251287226013007	0.29977496458231	0.369360452511604	0.435040221049009	0.496206604735652	0.570384392727366	0.63715649554307	0.714996926541914	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.318681643778136	0.435737142732088	0.431558980241209	0.123410337654328	0.208377048850368	0.24874117934884	0.296755890824869	0.366241789706009	0.431558980241209	0.492478220146472	0.565569351792193	0.632257287782835	0.709799751442979	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.329053213475058	0.432043708321577	0.428008263211456	0.122673160794202	0.206114127075325	0.246514476460046	0.293952658259422	0.363242008590524	0.428008263211456	0.488496052911283	0.561256623982299	0.626999595380794	0.70509342132343	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.339424783171979	0.428435321721098	0.424363510930347	0.121955114513618	0.202691647485395	0.243845027036476	0.290754506366227	0.360219628760763	0.424363510930347	0.484693280147506	0.557002915025425	0.622627658652452	0.699318961239286	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.3497963528689	0.424909387532776	0.421156045150504	0.121254872250724	0.200753650062202	0.241093422365588	0.288513651600157	0.357148531179347	0.421156045150504	0.480832955025534	0.5526152408795	0.617523251046167	0.692743771068208	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.360167922565821	0.421463409210147	0.417835496093007	0.120571259400084	0.197268124524602	0.238669900688551	0.285408062167199	0.354190582076733	0.417835496093007	0.477361328192439	0.548546879342868	0.613138988757696	0.687293917542269	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.370539492262742	0.418094984584619	0.41452543416711	0.119903236744172	0.195265646963655	0.235824414775892	0.28284369756845	0.351497533123242	0.41452543416711	0.473941083738454	0.544789895660353	0.607797925657826	0.681835929649409	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.380911061959664	0.414801801625538	0.411556403019323	0.119249885598259	0.192493704040808	0.233114126990057	0.280134725871841	0.348529004930591	0.411556403019323	0.470259972798775	0.540912665037962	0.603568292972053	0.676406003082541	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.391282631656585	0.411581634419921	0.408464410834332	0.118610394498564	0.190293755586202	0.230487359776087	0.277274530048879	0.345718328404308	0.408464410834332	0.466725747717827	0.536727677602507	0.599354092436063	0.67103311252348	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.401654201353506	0.408432339359055	0.405559523673927	0.117984047279074	0.187616400914095	0.227645446082845	0.274562307863709	0.342787030814903	0.405559523673927	0.463383165042198	0.532975524823051	0.595611114901042	0.66621851185849	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.412025771050427	0.405351851519828	0.402567611209956	0.117370212396798	0.185264563527279	0.22528132636279	0.27198868479211	0.340104545909285	0.402567611209956	0.460359142153873	0.52883547788083	0.590796256425273	0.660690739087731	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.422397340747348	0.402338181229514	0.399613301222763	0.116768333378558	0.182752568223452	0.222918779415479	0.269592460605388	0.337347299806133	0.399613301222763	0.457055767374762	0.525145651650242	0.587673746968487	0.657536576664595	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.43276891044427	0.399389410803536	0.396758558592596	0.116177920274684	0.180130786999162	0.219984084064747	0.267221335685563	0.334881045971603	0.396758558592596	0.45401472488676	0.521593126275858	0.583869121501999	0.652614276489019	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.443140480141191	0.396503691446232	0.393864286482621	0.1155985420162	0.178747100720739	0.217922554679317	0.265189954476247	0.332510515596779	0.393864286482621	0.451051226679125	0.517661106199827	0.579545167600072	0.646909020352227	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.453512049838112	0.393679240305515	0.391310274854353	0.115029819582379	0.176639721027866	0.2153119055145	0.262642390642278	0.330027988162775	0.391310274854353	0.448125969160149	0.514539342061619	0.575230549195122	0.642705895722267	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.463883619535033	0.390914337672669	0.38869031725755	0.114471419894839	0.174146688153231	0.21269003775197	0.260246034249377	0.327460642962509	0.38869031725755	0.445366388180812	0.511611063004746	0.571698799087156	0.639425159727634	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.474255189231954	0.388207324319257	0.386220264717243	0.113923050362875	0.172432820560127	0.210432268897648	0.257672053316474	0.324894575049828	0.386220264717243	0.442331566419489	0.507883218811246	0.56839144256526	0.635670981248552	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.484626758928876	0.385556598963503	0.38361381780993	0.113384454012348	0.170620901373156	0.208155364580112	0.255305602604237	0.322603532145672	0.38361381780993	0.439701247590436	0.504559083960904	0.565475122625742	0.631680920678797	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.494998328625797	0.382960615859013	0.38108189694147	0.112855405137427	0.16840083381704	0.206093575722762	0.253617617705997	0.320311561167996	0.38108189694147	0.436958337938804	0.501340171874719	0.560315635144761	0.626924819146263	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.505369898322718	0.380417882499199	0.378698388833719	0.112335705420701	0.166439938442379	0.203874164432677	0.250964265462891	0.318063457964101	0.378698388833719	0.434394073081005	0.498561841392735	0.557072334351112	0.622048604571244	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.515741468019639	0.377926957431078	0.3762532349671	0.111825180472836	0.165144889214227	0.202190864048892	0.248850429411191	0.315715494195475	0.3762532349671	0.431752301887692	0.495129918793381	0.553871156714399	0.61907839467665	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.526113037716561	0.375486448172564	0.373927155046385	0.111323676748005	0.163747638825291	0.200075439561021	0.24678110898982	0.313766172111852	0.373927155046385	0.429270828504587	0.491774892809303	0.550721100933616	0.615828992434591	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.536484607413482	0.373095009227728	0.371292914684224	0.110831058795872	0.162180196691319	0.198207814723862	0.244863455631567	0.311578483739736	0.371292914684224	0.426907732362612	0.488508903385434	0.548226334504771	0.610524321812704	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.546856177110403	0.370751340194796	0.369165967239095	0.11034720681501	0.159979603361927	0.196471653754055	0.243090774534154	0.309896461578171	0.369165967239095	0.424384484930594	0.485707591365139	0.545026151075507	0.60603492070166	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.557227746807324	0.368454183961996	0.367162979651867	0.109872014476285	0.158667916342486	0.194813742927923	0.241370168141296	0.307625808124415	0.367162979651867	0.421875833005803	0.482976620690186	0.542022430633052	0.603300689686465	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.567599316504245	0.366202324986637	0.365020006094951	0.109405386988028	0.15685800190282	0.193259960228756	0.239548594927476	0.305597456176599	0.365020006094951	0.41937466033041	0.480368956831052	0.539082623426074	0.598847145697617	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.577970886201167	0.363994587653093	0.362992645756194	0.108947239377769	0.154663765536591	0.191688078850927	0.23756650004618	0.303524762818199	0.362992645756194	0.416892096454034	0.477793392478149	0.535698193085396	0.595358851672833	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.588342455898088	0.361829834705578	0.360867460194149	0.108497494967933	0.151946568595074	0.190183143193584	0.235537363270925	0.301719118447795	0.360867460194149	0.414535636307524	0.47501915454136	0.533003748639332	0.592536634614682	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.598714025595009	0.359706965751916	0.358838979345212	0.108056084025261	0.150892484182408	0.188935822839782	0.23377919888242	0.299986931948776	0.358838979345212	0.412436862774096	0.4724454072984	0.529485075738462	0.588514086731217	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.60908559529193	0.357624915834576	0.357060895412722	0.107622942565839	0.150069103218584	0.187189760328828	0.231992596479832	0.298091116832754	0.357060895412722	0.410250001710918	0.469492113127818	0.526096472271031	0.585284192287301	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.619457164988852	0.35558265406569	0.355148408586246	0.107198011299487	0.147983488960639	0.185685590865526	0.230303394485094	0.296303851927057	0.355148408586246	0.408036557539013	0.467104605013836	0.523995109466591	0.582764662820866	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.629828734685773	0.35357918232268	0.353020014797699	0.106781234698985	0.14702478269206	0.183905839534136	0.228665775051943	0.294275839830372	0.353020014797699	0.405721158152951	0.464571008524802	0.52070266526199	0.580913633029507	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.640200304382694	0.351613534001561	0.35127246944167	0.10637256018108	0.146166325937367	0.182135692323043	0.227250153208287	0.292604679624586	0.35127246944167	0.403659375373422	0.46221118048821	0.519241264717095	0.57775653961515	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.650571874079615	0.349684772824982	0.349210426214716	0.105971937387618	0.144912987544208	0.180574897964665	0.225505665589936	0.291032643604411	0.349210426214716	0.401466493879148	0.459882275293808	0.51657175829635	0.575196975381964	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.660943443776536	0.34779199170231	0.347421591560721	0.105579317556321	0.144187565257892	0.179301215600614	0.224054515306922	0.289417646841507	0.347421591560721	0.399485518411388	0.457580560318267	0.514154327426203	0.571459206015333	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.671315013473458	0.345934311639196	0.345597790008626	0.105194652971816	0.142804260072334	0.178169409657404	0.22243347187354	0.287522091351409	0.345597790008626	0.397645358233072	0.455183584592083	0.511748711155818	0.568178357909282	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.681686583170379	0.344110880694172	0.343747487685012	0.104817896488517	0.141899738135286	0.176745497671131	0.220894853137569	0.285970152823952	0.343747487685012	0.395590394204963	0.452765021568132	0.509123098147266	0.564699617632322	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.6920581528673	0.342320872980023	0.341904276835995	0.104449001117788	0.139976412714483	0.175703367047237	0.219298668588918	0.284162987991995	0.341904276835995	0.393688786561767	0.450525902610533	0.506701955260069	0.56010946605727	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.702429722564221	0.340563487707765	0.340189426112017	0.104087919672626	0.138968795212026	0.174253424667256	0.21805388833663	0.282378893982102	0.340189426112017	0.3917875182323	0.448471099617407	0.504652237390673	0.55781184136144	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.712801292261142	0.338837948271104	0.338693922227775	0.103734604463774	0.137607039345911	0.17280317654602	0.216471867686011	0.280849166714815	0.338693922227775	0.390026504923029	0.446633184274576	0.501968574414048	0.555504147528945	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.723172861958064	0.337143501369575	0.3370240290195	0.103389007041795	0.136760179407221	0.171587562662509	0.215287433850623	0.279359855265813	0.3370240290195	0.38823455191704	0.444403228929532	0.499763530146733	0.552793156374868	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.733544431654985	0.335479416168376	0.335467727308281	0.103051077980223	0.135721059008223	0.17016418283076	0.213889149400315	0.277870678614928	0.335467727308281	0.386421904215715	0.442390119211698	0.498000676735218	0.550129924121459	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.743916001351906	0.333844983493255	0.33376199245486	0.102720766695356	0.134475170220455	0.169197626487897	0.212553035876874	0.276557553011018	0.33376199245486	0.384724471476625	0.440404943011176	0.495964537562978	0.548446963774502	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.754287571048827	0.332239515058766	0.332127811089716	0.102398021298756	0.133283312220519	0.168090321129985	0.211351049659802	0.275125271769043	0.332127811089716	0.382918438751434	0.438652095814591	0.493112295810996	0.547128947718477	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.764659140745748	0.330662342728338	0.330656907869787	0.102082788478872	0.132338233370637	0.166918869396923	0.2104212437169	0.273452596756419	0.330656907869787	0.381399643327924	0.436819231993328	0.490705248203914	0.544221261819408	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.77503071044267	0.329112817804669	0.329101389603977	0.101775013408594	0.131413775291363	0.165862912821484	0.209355826126725	0.27219193079745	0.329101389603977	0.37972244577709	0.435024845195128	0.488665763996656	0.542873567349073	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.785402280139591	0.327590310349056	0.327402650361959	0.10147463967586	0.130403805549247	0.164749906997222	0.208329611795647	0.271079608083136	0.327402650361959	0.378148238451467	0.433071514488187	0.486168857739072	0.541480639907719	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.795773849836512	0.32609420852831	0.325847822306814	0.101181609234709	0.129662850338687	0.163408690897104	0.206733519059221	0.269708562273759	0.325847822306814	0.376911795915791	0.431282145072707	0.483839266036063	0.539184606687584	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.806145419533433	0.324623917988015	0.324478037505725	0.10089586237446	0.129170749212439	0.162348421121988	0.205752363940391	0.268383270708021	0.324478037505725	0.375345067422307	0.42921164916363	0.481837509294772	0.537760371044108	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.816516989230355	0.32317886125091	0.323049932617355	0.100617337704897	0.128014267830527	0.16149258166899	0.204586422996475	0.267129854696421	0.323049932617355	0.373754452401045	0.4275073029014	0.479630703036971	0.536604486923415	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.826888558927276	0.321758477139289	0.321514030036629	0.100345972155584	0.127155723116366	0.160764528061632	0.203565730840953	0.265997443535102	0.321514030036629	0.37221313295038	0.425908409625428	0.477421336505437	0.535013413328806	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.837260128624197	0.320362220220271	0.319889515234832	0.100081700987596	0.126429563309014	0.159609120684958	0.202327544521033	0.264936209233443	0.319889515234832	0.370855700225094	0.424251213973951	0.475224831155502	0.53385104681334	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.847631698321118	0.318989560273004	0.318385350974306	0.0998244578161157	0.125742229966892	0.158361938489993	0.201140639513607	0.263743510820295	0.318385350974306	0.369372937807397	0.422690901967505	0.473322490273743	0.531532936726262	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.858003268018039	0.317639981776757	0.316949728566022	0.0995741746425358	0.124920174581369	0.157426967735608	0.200155239789071	0.262745696685936	0.316949728566022	0.368084559030204	0.421226665000062	0.470960529514762	0.529674216491027	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.868374837714961	0.316312983418998	0.315545604303881	0.0993307818947906	0.123895627208679	0.156026020390868	0.199158847462219	0.261398882091419	0.315545604303881	0.366882080737953	0.419633778162051	0.469400172057914	0.527682085849094	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.878746407411882	0.315008077622577	0.314369100669673	0.0990942084748064	0.123525594179991	0.155220025974081	0.197826622053091	0.260234134796581	0.314369100669673	0.36539724820574	0.418402799780494	0.467490175261987	0.526567849561163	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.889117977108803	0.313724790091189	0.31310215221701	0.0988643818120507	0.123168871527333	0.154191653594435	0.196563663407715	0.258855018923916	0.31310215221701	0.363923856516612	0.416879908846563	0.465156012085849	0.525556921432733	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.899489546805724	0.312462659372264	0.311681040158739	0.0986412279222623	0.122823760152549	0.153543357119397	0.19584874252524	0.257568728156597	0.311681040158739	0.362639716089695	0.415693612346518	0.463305292731326	0.523703447028433	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.909861116502645	0.311221236436619	0.310426629693717	0.0984246714705375	0.122123338086115	0.152710838316317	0.194803840712386	0.256078179705704	0.310426629693717	0.361423343481273	0.414401980708028	0.461122300672481	0.521873308628937	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.920232686199567	0.310000084274054	0.309201570909186	0.0982146358380295	0.121524444807043	0.151980558659925	0.193899117410842	0.255042783382239	0.309201570909186	0.360140685683994	0.4128183386591	0.458817307745238	0.520616243749089	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.930604255896488	0.308798777504264	0.307947991652314	0.0980110431915912	0.120970285920222	0.151224710706282	0.192645883233505	0.253969006217514	0.307947991652314	0.358919551863202	0.411388012165324	0.457467288726794	0.519731307972606	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.940975825593409	0.307616902002398	0.306700941382811	0.0978138145557545	0.120054110915676	0.150505972256554	0.191736167190011	0.25285841221282	0.306700941382811	0.35765530068715	0.41023098015672	0.45604594049464	0.518859455818108	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.95134739529033	0.306454054538635	0.305408913511682	0.0976228698865063	0.119619793269659	0.149633318194939	0.190605396807733	0.251631553953415	0.305408913511682	0.356330280621868	0.40883272844759	0.454582196873066	0.51775888017246	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.961718964987252	0.305309842431185	0.304433218650272	0.0974381281463705	0.119433140870173	0.148768961542377	0.189914675299689	0.250451487060409	0.304433218650272	0.355411319489177	0.407532239740508	0.453068756943885	0.514738089219173	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.972090534684173	0.30418388321216	0.303160649963961	0.0972595073803605	0.118443833740006	0.147844682348326	0.189039201782865	0.249494109310804	0.303160649963961	0.354427436185738	0.406269887478599	0.452177629063189	0.514014865593416	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.982462104381094	0.303075804305756	0.301858477555732	0.0970869247924038	0.11739384375224	0.147062413226387	0.187656355125682	0.248505070287043	0.301858477555732	0.353374405207482	0.405679894648748	0.450785050699498	0.512574885012046	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	0.992833674078015	0.301985242718252	0.300790563253819	0.0969202968218905	0.116656282264327	0.14644711387438	0.186654918618506	0.247537404874162	0.300790563253819	0.352186272390496	0.403930257324748	0.449476010189403	0.511006528686323	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	1.00320524377494	0.300911844739314	0.299731502367084	0.0967595392200278	0.115960786076659	0.145684201152595	0.185828711018079	0.24639364404132	0.299731502367084	0.351035383353453	0.402949765865264	0.447793549297959	0.510590222733616	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	1.01357681347186	0.299855265654179	0.298564688773768	0.0966045671257214	0.115664331448638	0.144909340611884	0.185081511345479	0.245311036690727	0.298564688773768	0.349895056729944	0.402104423125451	0.446489598834708	0.509309765723816	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	1.02394838316878	0.298815169466194	0.297442972745306	0.0964552951407284	0.115174856408543	0.144123691790387	0.184229069922879	0.244340561622448	0.297442972745306	0.348677004615405	0.400793868316189	0.445448350479272	0.50781946136966	TRUE
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befr.st	1.0343199528657	0.297791228629377	0.29651694984068	0.0963116374038688	0.115011835577194	0.143358267243649	0.183167805834689	0.243324267796728	0.29651694984068	0.347774433853314	0.399997667334322	0.444587393616172	0.506186849868021	TRUE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.00753455287049989	2.1828467456753	2.17677568006432	0.368989638405933	1.50597442230296	1.589608754938	1.70110423134822	1.93363332125571	2.17677568006432	2.41553934676243	2.63252698639267	2.78666074152191	2.93684263204273	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0179061225674211	2.13707975050492	2.1312851753791	0.352442304588673	1.48695960145163	1.57271282960983	1.67907372685404	1.89887485709985	2.1312851753791	2.35800036191582	2.57151678014578	2.71099560403045	2.86435362375105	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0282776922643423	2.09412081223451	2.08706158082889	0.338481572730814	1.47317185502622	1.5573654977151	1.6538454330645	1.8650805873234	2.08706158082889	2.3050546222116	2.51334965490689	2.64826575847316	2.80312258845597	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0386492619612635	2.05377895376028	2.04492358972708	0.32677352727044	1.46154472698811	1.54068809751147	1.63191712875105	1.83415657151662	2.04492358972708	2.25513255493393	2.46059785684643	2.59759623205341	2.74720429726878	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0490208316581847	2.01587716659409	2.00390068829989	0.317006736646366	1.45022836891006	1.52475931389912	1.61094061440184	1.80144553916884	2.00390068829989	2.20884447431364	2.41330859791431	2.55638831677736	2.69418352476169	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.059392401355106	1.98025131459857	1.96327381869387	0.308894469898821	1.43565725489456	1.50796339056348	1.59077309440314	1.77164746544073	1.96327381869387	2.16658146352075	2.36821136362048	2.51679931836431	2.6488186323882	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0697639710520272	1.94674913153514	1.92546502086726	0.302176532187103	1.42294772210467	1.4922492446267	1.57215559692004	1.74225148738093	1.92546502086726	2.12436805921533	2.33254676264128	2.47898475004473	2.60800280354935	FALSE
ftp_sp_k1_gamma	ftp_sp_k1	gamma	befa.st	0.0801355407489484	1.91522930339395	1.89183034435899	0.296620331551584	1.40981972157147	1.47560230823976	1.55491410544106	1.714084889153	1.89183034435899	2.08544224076141	2.29745297151375	2.44484766063543	2.57053105725589	FALSE
